"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0062197","GO:0062197","cellular response to chemical stress","16/448","277/17643",0.00199774888737437,0.0223274579506276,0.0180512847123635,"Oxr1/Cfl1/Atp2a2/Slc8a1/Ddx3x/Dnaja1/Chchd2/Pnpla8/Cst3/Psap/Ppia/Mapk1/Dapk1/Prkd1/Parp1/Stk39",16
"GO:0010608","GO:0010608","post-transcriptional regulation of gene expression","23/448","468/17643",0.00205605200310396,0.0229159422433867,0.0185270620059917,"Gapdh/Trim2/Pkm/Ddx3x/Enc1/Csde1/Ncbp1/Rplp1/Aplp1/Rock2/Eif4g2/Cpeb1/Hnrnpu/Ptk2b/Prr16/Srsf1/Grm5/Mapk1/Dapk1/Impact/Nmnat2/Celf1/Eif5",23
"GO:0042330","GO:0042330","taxis","19/448","358/17643",0.0021060229031978,0.0234085888171876,0.0189253564999693,"Dock4/Slit1/Cx3cl1/Cyp7b1/Mif/Nrg3/Wasl/Lyst/Bsg/Ppia/Unc5c/Ptk2b/Mycbp2/Scg2/Smoc2/Mapk1/Vav3/Prkd1/Stk39",19
"GO:0043113","GO:0043113","receptor clustering","7/448","71/17643",0.00213062968625716,0.0236173897189762,0.0190941676801188,"Magi2/Gphn/Nrxn1/Dlg2/Grik2/Dlg1/Lrrc7",7
"GO:0099054","GO:0099054","presynapse assembly","6/448","53/17643",0.00216873567444457,0.0239742796491053,0.0193827057552539,"Lrfn5/Mdga2/Nrxn1/Il1rapl1/Pcdh17/Bsn",6
"GO:0030534","GO:0030534","adult behavior","12/448","180/17643",0.00221448851921196,0.0244135323979427,0.0197378324538457,"Oxr1/Cntnap2/Btbd9/Uchl1/Fgf14/Abhd12/Nrxn1/Kalrn/Sez6l2/Atp1a3/Parp1/Pcdh17",12
"GO:0034250","GO:0034250","positive regulation of amide metabolic process","11/448","157/17643",0.00226593221891197,0.0249129729325904,0.020141619723662,"Pkm/Ddx3x/Csde1/Rock2/Eif4g2/Cpeb1/Hnrnpu/Ptk2b/Prr16/Mapk1/Impact",11
"GO:0007623","GO:0007623","circadian rhythm","13/448","205/17643",0.00229895051353191,0.0249629067094522,0.0201819901422241,"Cntnap2/Mapk10/Btbd9/Cyp7b1/Adcy1/Rock2/Hnrnpu/Kcnd2/Rora/Mycbp2/Dpyd/Fbxw7/Parp1",13
"GO:0048169","GO:0048169","regulation of long-term neuronal synaptic plasticity","5/448","37/17643",0.00230243745940597,0.0249629067094522,0.0201819901422241,"Grik2/Grm5/Rims1/Nptn/Lnpep",5
"GO:0106056","GO:0106056","regulation of calcineurin-mediated signaling","5/448","37/17643",0.00230243745940597,0.0249629067094522,0.0201819901422241,"Ppp3r1/Prnp/Ppp3cb/Ppp3ca/Slc8a2",5
"GO:0006607","GO:0006607","NLS-bearing protein import into nucleus","3/448","11/17643",0.00230509927272965,0.0249629067094522,0.0201819901422241,"Ranbp2/Kpnb1/Kpna1",3
"GO:0050774","GO:0050774","negative regulation of dendrite morphogenesis","3/448","11/17643",0.00230509927272965,0.0249629067094522,0.0201819901422241,"Ywhah/Rapgef2/Ppp3ca",3
"GO:0018105","GO:0018105","peptidyl-serine phosphorylation","16/448","281/17643",0.00230739216565062,0.0249629067094522,0.0201819901422241,"Akt3/Mif/Rock2/Pfn2/Hsp90aa1/Dmd/Hsp90ab1/Nrxn1/Mapk1/Mast4/Phip/Prkd1/Fnip2/Mast3/Stk39/Ip6k2",16
"GO:0060079","GO:0060079","excitatory postsynaptic potential","8/448","92/17643",0.00234867843852635,0.0252747703583592,0.0204341254068075,"Rims2/Cntnap2/Nrxn1/Ptk2b/Grik2/Ppp3ca/Rims1/Slc8a2",8
"GO:1904063","GO:1904063","negative regulation of cation transmembrane transport","8/448","92/17643",0.00234867843852635,0.0252747703583592,0.0204341254068075,"Ppp3r1/Calm3/Calm1/Calm2/Ppp3cb/Ppp3ca/Nedd4l/Stk39",8
"GO:0016311","GO:0016311","dephosphorylation","17/448","308/17643",0.00236670777048399,0.0253824913186347,0.0205212155595568,"Magi2/Ppp3r1/Calm3/Calm1/Ppp2r1a/Ptprt/Ywhab/Calm2/Ppp3cb/Rock2/Ppia/Ppp2ca/Ppp3ca/Ppp1r16b/Ppm1e/Synj1/Rngtt",17
"GO:0051347","GO:0051347","positive regulation of transferase activity","22/448","445/17643",0.00237120143203415,0.0253824913186347,0.0205212155595568,"Serinc1/Ranbp2/Prkag2/Ddx3x/Mif/Prnp/Zfp91/Hsp90aa1/Ppia/Hsp90ab1/Nrxn1/Ppp2ca/Ptk2b/Rapgef2/Cemip/Dlg1/Grm5/Mapk1/Abi1/Fbxw7/Ip6k2/Slc8a2",22
"GO:0001662","GO:0001662","behavioral fear response","6/448","54/17643",0.00238854142289187,0.025433891214363,0.0205627713046859,"Cck/Grik2/Brinp1/Neurod2/Cacna1e/Large1",6
"GO:1903533","GO:1903533","regulation of protein targeting","6/448","54/17643",0.00238854142289187,0.025433891214363,0.0205627713046859,"Prnp/Actr3/Arpc2/Hpca/Cemip/Fbxw7",6
"GO:0021692","GO:0021692","cerebellar Purkinje cell layer morphogenesis","4/448","23/17643",0.00247592014771422,0.0262340027068102,0.0212096447814487,"Cntnap2/Psap/Rora/Atp2b2",4
"GO:0048511","GO:0048511","rhythmic process","16/448","283/17643",0.00247661400954112,0.0262340027068102,0.0212096447814487,"Cntnap2/Mapk10/Btbd9/Schip1/Cyp7b1/Adcy1/Scaper/Rock2/Hnrnpu/Klf9/Kcnd2/Rora/Mycbp2/Dpyd/Fbxw7/Parp1",16
"GO:0008542","GO:0008542","visual learning","7/448","73/17643",0.00249997239266137,0.0264124687422583,0.0213539308539826,"Cck/Chrd/Tanc1/Atp1a3/Cacna1e/Pias1/Nptn",7
"GO:1902903","GO:1902903","regulation of supramolecular fiber organization","19/448","364/17643",0.00253517423247484,0.0267148100289621,0.0215983674870583,"Tmsb4x/Cfl1/Nav3/Capza2/Cx3cl1/Arpc5/Pak3/Rock2/Actr3/Arpc2/Pfn2/Actg1/Nckap1/Stmn2/Ptk2b/Dlg1/Prkd1/Ppm1e/Cyfip2",19
"GO:0048741","GO:0048741","skeletal muscle fiber development","5/448","38/17643",0.0025968767420897,0.0272941164317562,0.0220667246478088,"Cntnap2/Ppp3cb/Lncpint/Ppp3ca/Large1",5
"GO:0002209","GO:0002209","behavioral defense response","6/448","55/17643",0.00262468912548635,0.0274442365517993,0.0221880936381321,"Cck/Grik2/Brinp1/Neurod2/Cacna1e/Large1",6
"GO:1903170","GO:1903170","negative regulation of calcium ion transmembrane transport","6/448","55/17643",0.00262468912548635,0.0274442365517993,0.0221880936381321,"Ppp3r1/Calm3/Calm1/Calm2/Ppp3cb/Ppp3ca",6
"GO:0006605","GO:0006605","protein targeting","16/448","285/17643",0.00265603390984185,0.0276399576655309,0.0223463300820659,"Nbea/Immp2l/Exoc4/Ywhaz/Prnp/Ywhab/Zdhhc21/Actr3/Arpc2/Hspa5/Hsp90aa1/Oga/Hpca/Cemip/Fbxw7/Large1",16
"GO:0072594","GO:0072594","establishment of protein localization to organelle","21/448","421/17643",0.00265703315000173,0.0276399576655309,0.0223463300820659,"Ranbp2/Cfl1/Ppp3r1/Dnaja1/Immp2l/Ywhaz/Tnpo3/Kpnb1/Hspa5/Hsp90aa1/Hsp90ab1/Pom121/Ppp3ca/Prickle1/Mapk1/Stk3/Phip/Prkd1/Kpna1/Fbxw7/Lrrc7",21
"GO:0000380","GO:0000380","alternative mRNA splicing, via spliceosome","7/448","74/17643",0.00270217029465542,0.0280376084026012,0.0226678224206388,"Ncbp1/Cdk13/Hnrnpu/Khdrbs3/Srsf1/Celf1/Hnrnpm",7
"GO:0099084","GO:0099084","postsynaptic specialization organization","6/448","56/17643",0.00287792356712575,0.0295925209174117,0.0239249368028372,"Cntnap2/Cfl1/Nrxn1/Ptk2b/Dlg2/Nptxr",6
"GO:0016486","GO:0016486","peptide hormone processing","4/448","24/17643",0.00291223545524123,0.0295925209174117,0.0239249368028372,"Cpe/Scg5/Pcsk1n/Pcsk5",4
"GO:0060080","GO:0060080","inhibitory postsynaptic potential","4/448","24/17643",0.00291223545524123,0.0295925209174117,0.0239249368028372,"Rims2/Cx3cl1/Grik2/Rims1",4
"GO:0010613","GO:0010613","positive regulation of cardiac muscle hypertrophy","5/448","39/17643",0.00291767521985819,0.0295925209174117,0.0239249368028372,"Rock2/Slc25a4/Ppp3ca/Adk/Parp1",5
"GO:0014059","GO:0014059","regulation of dopamine secretion","5/448","39/17643",0.00291767521985819,0.0295925209174117,0.0239249368028372,"Syt1/Syt4/Rab3a/Syt7/Syt11",5
"GO:0014742","GO:0014742","positive regulation of muscle hypertrophy","5/448","39/17643",0.00291767521985819,0.0295925209174117,0.0239249368028372,"Rock2/Slc25a4/Ppp3ca/Adk/Parp1",5
"GO:0055078","GO:0055078","sodium ion homeostasis","5/448","39/17643",0.00291767521985819,0.0295925209174117,0.0239249368028372,"Atp1b1/Slc8a1/Nr3c2/Atp1a1/Atp1a3",5
"GO:0086002","GO:0086002","cardiac muscle cell action potential involved in contraction","5/448","39/17643",0.00291767521985819,0.0295925209174117,0.0239249368028372,"Cacnb2/Cacna2d1/Pkp2/Dlg1/Nedd4l",5
"GO:1904645","GO:1904645","response to amyloid-beta","5/448","39/17643",0.00291767521985819,0.0295925209174117,0.0239249368028372,"Prnp/Cacna2d1/Grm5/Atp1a3/Parp1",5
"GO:0016081","GO:0016081","synaptic vesicle docking","3/448","12/17643",0.00301590199562236,0.0301367349661081,0.0243649225262102,"Rims2/Vamp2/Rims1",3
"GO:0043031","GO:0043031","negative regulation of macrophage activation","3/448","12/17643",0.00301590199562236,0.0301367349661081,0.0243649225262102,"Lrfn5/Cx3cl1/Syt11",3
"GO:0051901","GO:0051901","positive regulation of mitochondrial depolarization","3/448","12/17643",0.00301590199562236,0.0301367349661081,0.0243649225262102,"Cck/Oga/Parp1",3
"GO:0061669","GO:0061669","spontaneous neurotransmitter secretion","3/448","12/17643",0.00301590199562236,0.0301367349661081,0.0243649225262102,"Rims2/Syt1/Rims1",3
"GO:0070262","GO:0070262","peptidyl-serine dephosphorylation","3/448","12/17643",0.00301590199562236,0.0301367349661081,0.0243649225262102,"Ppp2r1a/Ppp3ca/Ppp1r16b",3
"GO:2000767","GO:2000767","positive regulation of cytoplasmic translation","3/448","12/17643",0.00301590199562236,0.0301367349661081,0.0243649225262102,"Pkm/Csde1/Hnrnpu",3
"GO:1901875","GO:1901875","positive regulation of post-translational protein modification","11/448","163/17643",0.00303258115988515,0.0302289478271599,0.0244394747037428,"Ddx3x/Sf3b1/Hspa5/Ubb/Ndfip1/Mycbp2/Prickle1/Cul3/Fbxw7/Pias1/Smarca5",11
"GO:0031623","GO:0031623","receptor internalization","10/448","140/17643",0.00307541988258114,0.0305808295677247,0.0247239637619268,"Magi2/Ppp3r1/Snap25/Mkln1/Tbc1d5/Cltc/Caly/Dnm1/Hpca/Synj1",10
"GO:0007632","GO:0007632","visual behavior","7/448","76/17643",0.00314400209281427,0.0311863483876467,0.0252135131159678,"Cck/Chrd/Tanc1/Atp1a3/Cacna1e/Pias1/Nptn",7
"GO:0048284","GO:0048284","organelle fusion","11/448","164/17643",0.00317855112412064,0.0314521510013596,0.0254284089929651,"Rims2/Syt1/Syt4/Snap25/Rab3a/Trim9/Vamp2/Rims1/Vav3/Syt7/Syt11",11
"GO:0050850","GO:0050850","positive regulation of calcium-mediated signaling","5/448","40/17643",0.00326614096530959,0.032240228458056,0.0260655532024707,"Ppp3r1/Exoc4/Ppp3cb/Ppp3ca/Neurod2",5
"GO:0033157","GO:0033157","regulation of intracellular protein transport","13/448","214/17643",0.00333246786566682,0.0328151022597337,0.0265303266975416,"Xpo1/Tmem30a/Prnp/Actr3/Vamp2/Arpc2/Hsp90aa1/Hsp90ab1/Hpca/Cemip/Mapk1/Prkd1/Fbxw7",13
"GO:0035249","GO:0035249","synaptic transmission, glutamatergic","9/448","119/17643",0.00334104328808924,0.032819885277913,0.026534193668118,"Syt1/Gria3/Cnih2/Grm8/Nrxn1/Ptk2b/Grik2/Grm1/Grm5",9
"GO:0034643","GO:0034643","establishment of mitochondrion localization, microtubule-mediated","4/448","25/17643",0.00339831560616767,0.0331417461880342,0.0267944115101681,"Agbl4/Uchl1/Ubb/Nefl",4
"GO:0047497","GO:0047497","mitochondrion transport along microtubule","4/448","25/17643",0.00339831560616767,0.0331417461880342,0.0267944115101681,"Agbl4/Uchl1/Ubb/Nefl",4
"GO:0061615","GO:0061615","glycolytic process through fructose-6-phosphate","4/448","25/17643",0.00339831560616767,0.0331417461880342,0.0267944115101681,"Aldoa/Gapdh/Pkm/Ppp2ca",4
"GO:0007528","GO:0007528","neuromuscular junction development","6/448","58/17643",0.00343866624198373,0.0332951526103294,0.0269184374074144,"Cntnap2/Cacnb2/Gphn/Mycbp2/Kalrn/Large1",6
"GO:0044091","GO:0044091","membrane biogenesis","6/448","58/17643",0.00343866624198373,0.0332951526103294,0.0269184374074144,"Magi2/Serinc1/Exoc4/Psap/Nrxn1/Il1rapl1",6
"GO:1900271","GO:1900271","regulation of long-term synaptic potentiation","6/448","58/17643",0.00343866624198373,0.0332951526103294,0.0269184374074144,"Rab3a/Nsg1/Adcy1/Prnp/Hnrnpk/Nptn",6
"GO:0048259","GO:0048259","regulation of receptor-mediated endocytosis","9/448","120/17643",0.00353309166823424,0.0340469189976872,0.0275262248736539,"Magi2/Ppp3r1/Mkln1/Tbc1d5/Wasl/Hnrnpk/Hpca/Synj1/Syt11",9
"GO:1901890","GO:1901890","positive regulation of cell junction assembly","9/448","120/17643",0.00353309166823424,0.0340469189976872,0.0275262248736539,"Cntnap2/Cfl1/Actr3/Adgrb1/Nrxn1/Il1rapl1/Lingo2/Adgrb2/Bhlhb9",9
"GO:0051146","GO:0051146","striated muscle cell differentiation","16/448","294/17643",0.00360236047260691,0.0346321716525267,0.0279993894553334,"Cntnap2/Slc8a1/Nebl/Sgcd/Ppp3cb/Adgrb1/Hnrnpu/Actg1/Dmd/Tanc1/Slc25a4/Lncpint/Ppp3ca/Prickle1/Prkd1/Large1",16
"GO:0060326","GO:0060326","cell chemotaxis","14/448","242/17643",0.00367154558744866,0.0352138544876577,0.0284696679121314,"Dock4/Cx3cl1/Cyp7b1/Mif/Lyst/Bsg/Ppia/Ptk2b/Scg2/Smoc2/Mapk1/Vav3/Prkd1/Stk39",14
"GO:0032386","GO:0032386","regulation of intracellular transport","17/448","322/17643",0.00372708180660666,0.0356621954938755,0.0288321422775232,"Xpo1/Cpsf6/Tmem30a/Cnih2/Prnp/Caly/Actr3/Vamp2/Arpc2/Hsp90aa1/Hsp90ab1/Hpca/Cemip/Mapk1/Prkd1/Supt6/Fbxw7",17
"GO:0001865","GO:0001865","NK T cell differentiation","3/448","13/17643",0.00384733678178087,0.0362991751713605,0.0293471270796308,"Zbtb16/Tox/Psap",3
"GO:0007638","GO:0007638","mechanosensory behavior","3/448","13/17643",0.00384733678178087,0.0362991751713605,0.0293471270796308,"Cntnap2/Etv1/Nrxn1",3
"GO:0010561","GO:0010561","negative regulation of glycoprotein biosynthetic process","3/448","13/17643",0.00384733678178087,0.0362991751713605,0.0293471270796308,"Itm2c/Itm2b/Oga",3
"GO:0018119","GO:0018119","peptidyl-cysteine S-nitrosylation","3/448","13/17643",0.00384733678178087,0.0362991751713605,0.0293471270796308,"Oxr1/Gapdh/Dmd",3
"GO:0030007","GO:0030007","intracellular potassium ion homeostasis","3/448","13/17643",0.00384733678178087,0.0362991751713605,0.0293471270796308,"Atp1b1/Atp1a1/Atp1a3",3
"GO:1905665","GO:1905665","positive regulation of calcium ion import across plasma membrane","3/448","13/17643",0.00384733678178087,0.0362991751713605,0.0293471270796308,"Ppp3r1/Ppp3cb/Ppp3ca",3
"GO:0014829","GO:0014829","vascular associated smooth muscle contraction","4/448","26/17643",0.00393675901838108,0.0369709058740094,0.0298902073617823,"Dock4/Slc8a1/Zdhhc21/Atp2b1",4
"GO:0021884","GO:0021884","forebrain neuron development","4/448","26/17643",0.00393675901838108,0.0369709058740094,0.0298902073617823,"Slc4a10/Plxna1/Ubb/Rapgef2",4
"GO:0033173","GO:0033173","calcineurin-NFAT signaling cascade","5/448","42/17643",0.00405129954612339,0.0375904222011153,0.0303910734088386,"Ppp3r1/Prnp/Ppp3cb/Ppp3ca/Adgrb2",5
"GO:0099563","GO:0099563","modification of synaptic structure","5/448","42/17643",0.00405129954612339,0.0375904222011153,0.0303910734088386,"Pgrmc1/Cfl1/Pfn2/Cttnbp2/Kalrn",5
"GO:0051403","GO:0051403","stress-activated MAPK cascade","13/448","219/17643",0.00405292861711092,0.0375904222011153,0.0303910734088386,"Pja2/Mapk10/Dnaja1/Plcb1/Fgf14/Ppia/Ptk2b/Grik2/Dlg1/Mapk1/Stk3/Rb1cc1/Stk39",13
"GO:1903050","GO:1903050","regulation of proteolysis involved in protein catabolic process","13/448","219/17643",0.00405292861711092,0.0375904222011153,0.0303910734088386,"Xpo1/Dlgap1/Agbl4/Hsp90ab1/Ubb/Rpl23/Ptk2b/Prickle1/Rnf19a/Fbxw7/Psmd14/Wac/Pias1",13
"GO:0019933","GO:0019933","cAMP-mediated signaling","6/448","60/17643",0.00407685131094176,0.0375904222011153,0.0303910734088386,"Gapdh/Pebp1/Adcy2/Rapgef2/Pde7b/Cap2",6
"GO:0042596","GO:0042596","fear response","6/448","60/17643",0.00407685131094176,0.0375904222011153,0.0303910734088386,"Cck/Grik2/Brinp1/Neurod2/Cacna1e/Large1",6
"GO:0098815","GO:0098815","modulation of excitatory postsynaptic potential","6/448","60/17643",0.00407685131094176,0.0375904222011153,0.0303910734088386,"Rims2/Nrxn1/Ptk2b/Grik2/Rims1/Slc8a2",6
"GO:1901016","GO:1901016","regulation of potassium ion transmembrane transporter activity","6/448","60/17643",0.00407685131094176,0.0375904222011153,0.0303910734088386,"Atp1b1/Vamp2/Nr3c2/Dlg1/Nedd4l/Stk39",6
"GO:0051965","GO:0051965","positive regulation of synapse assembly","7/448","80/17643",0.00419110815796657,0.0385562943239691,0.0311719609027899,"Actr3/Adgrb1/Nrxn1/Il1rapl1/Lingo2/Adgrb2/Bhlhb9",7
"GO:0009896","GO:0009896","positive regulation of catabolic process","23/448","497/17643",0.00431908475556056,0.0396437259124643,0.0320511266928476,"Atf6/Csde1/Agbl4/Rock2/Faf1/Hnrnpu/Hsp90aa1/Ndfip1/Slc25a4/Ppp2ca/Ptk2b/Prickle1/Slc4a4/Dapk1/Rnf19a/Prkd1/Fbxw7/Wac/Rb1cc1/Celf1/Pias1/Nedd4l/Fbxl5",23
"GO:0042255","GO:0042255","ribosome assembly","6/448","61/17643",0.00442690393222051,0.0405416461693422,0.0327770765184724,"Ddx3x/Rps14/Fau/Rps15/Rpsa/Eif5",6
"GO:0051966","GO:0051966","regulation of synaptic transmission, glutamatergic","7/448","81/17643",0.00448984450721893,0.0408482916183801,0.0330249929771473,"Syt1/Grm8/Nrxn1/Ptk2b/Grik2/Grm1/Grm5",7
"GO:0097306","GO:0097306","cellular response to alcohol","7/448","81/17643",0.00448984450721893,0.0408482916183801,0.0330249929771473,"Hnrnpk/Nr3c2/Arpc2/Klf9/Adcy2/Prkd1/Lrp6",7
"GO:0014046","GO:0014046","dopamine secretion","5/448","43/17643",0.00449059355725844,0.0408482916183801,0.0330249929771473,"Syt1/Syt4/Rab3a/Syt7/Syt11",5
"GO:0002026","GO:0002026","regulation of the force of heart contraction","4/448","27/17643",0.00453009378313761,0.0409322727799316,0.0330928899970854,"Atp2a2/Slc8a1/Pebp1/Atp1a1",4
"GO:0010800","GO:0010800","positive regulation of peptidyl-threonine phosphorylation","4/448","27/17643",0.00453009378313761,0.0409322727799316,0.0330928899970854,"Prkag2/Cemip/Mapk1/Phip",4
"GO:0021533","GO:0021533","cell differentiation in hindbrain","4/448","27/17643",0.00453009378313761,0.0409322727799316,0.0330928899970854,"Psap/Nrxn1/Rora/Atp2b2",4
"GO:0034599","GO:0034599","cellular response to oxidative stress","13/448","222/17643",0.0045424255614606,0.0409524900063237,0.033109235203535,"Oxr1/Cfl1/Atp2a2/Slc8a1/Chchd2/Pnpla8/Cst3/Psap/Ppia/Mapk1/Dapk1/Prkd1/Parp1",13
"GO:0008344","GO:0008344","adult locomotory behavior","8/448","103/17643",0.00471771254691002,0.0423446013336591,0.0342347282165152,"Oxr1/Btbd9/Uchl1/Fgf14/Abhd12/Kalrn/Sez6l2/Atp1a3",8
"GO:0034766","GO:0034766","negative regulation of monoatomic ion transmembrane transport","8/448","103/17643",0.00471771254691002,0.0423446013336591,0.0342347282165152,"Ppp3r1/Calm3/Calm1/Calm2/Ppp3cb/Ppp3ca/Nedd4l/Stk39",8
"GO:0030595","GO:0030595","leukocyte chemotaxis","11/448","173/17643",0.0047625759234114,0.0426529150580134,0.0344839934410362,"Cx3cl1/Cyp7b1/Mif/Lyst/Bsg/Ppia/Ptk2b/Scg2/Mapk1/Vav3/Stk39",11
"GO:0007216","GO:0007216","G protein-coupled glutamate receptor signaling pathway","3/448","14/17643",0.00480513953742333,0.0426574422392264,0.0344876535727539,"Grm8/Grm1/Grm5",3
"GO:0017014","GO:0017014","protein nitrosylation","3/448","14/17643",0.00480513953742333,0.0426574422392264,0.0344876535727539,"Oxr1/Gapdh/Dmd",3
"GO:0030644","GO:0030644","intracellular chloride ion homeostasis","3/448","14/17643",0.00480513953742333,0.0426574422392264,0.0344876535727539,"Ckb/Slc12a5/Stk39",3
"GO:0045161","GO:0045161","neuronal ion channel clustering","3/448","14/17643",0.00480513953742333,0.0426574422392264,0.0344876535727539,"Cntnap2/Dlg2/Nrcam",3
"GO:0034249","GO:0034249","negative regulation of amide metabolic process","12/448","199/17643",0.00499046584933618,0.0442059387571111,0.0357395807550713,"Gapdh/Trim2/Ddx3x/Enc1/Csde1/Prnp/Rock2/Cpeb1/Hnrnpu/Dapk1/Nmnat2/Celf1",12
"GO:0098876","GO:0098876","vesicle-mediated transport to the plasma membrane","10/448","150/17643",0.0050198933989223,0.0443697331577947,0.0358720051164818,"Mapk10/Acap2/Exoc6b/Snap25/Vps13b/Exoc4/Nsg1/Vamp2/Prepl/Lrrc7",10
"GO:0010758","GO:0010758","regulation of macrophage chemotaxis","4/448","28/17643",0.0051807714428191,0.0451038406513242,0.036465515734864,"Cx3cl1/Mif/Ptk2b/Mapk1",4
"GO:0010922","GO:0010922","positive regulation of phosphatase activity","4/448","28/17643",0.0051807714428191,0.0451038406513242,0.036465515734864,"Magi2/Calm3/Calm1/Calm2",4
"GO:0014887","GO:0014887","cardiac muscle adaptation","4/448","28/17643",0.0051807714428191,0.0451038406513242,0.036465515734864,"Atp2a2/Camta2/Oga/Ppp3ca",4
"GO:0048247","GO:0048247","lymphocyte chemotaxis","4/448","28/17643",0.0051807714428191,0.0451038406513242,0.036465515734864,"Cx3cl1/Cyp7b1/Ptk2b/Stk39",4
"GO:0090382","GO:0090382","phagosome maturation","4/448","28/17643",0.0051807714428191,0.0451038406513242,0.036465515734864,"Syt7/Slc9a9/Syt11/Slc4a7",4
"GO:1902473","GO:1902473","regulation of protein localization to synapse","4/448","28/17643",0.0051807714428191,0.0451038406513242,0.036465515734864,"Magi2/Nbea/Kalrn/Dlg1",4
"GO:1904385","GO:1904385","cellular response to angiotensin","4/448","28/17643",0.0051807714428191,0.0451038406513242,0.036465515734864,"Rock2/Nr3c2/Ppp3ca/Prkd1",4
"GO:0120192","GO:0120192","tight junction assembly","6/448","63/17643",0.00519278895023232,0.045111659038742,0.0364718367382484,"Rock2/Actg1/Pkp2/Dlg1/Mpdz/Nedd4l",6
"GO:0031398","GO:0031398","positive regulation of protein ubiquitination","8/448","105/17643",0.0052963810139828,0.0458153897094418,0.0370407883280673,"Ddx3x/Hspa5/Ubb/Ndfip1/Mycbp2/Prickle1/Cul3/Fbxw7",8
"GO:0043266","GO:0043266","regulation of potassium ion transport","8/448","105/17643",0.0052963810139828,0.0458153897094418,0.0370407883280673,"Atp1b1/Prnp/Vamp2/Nr3c2/Ptk2b/Dlg1/Nedd4l/Stk39",8
"GO:0010563","GO:0010563","negative regulation of phosphorus metabolic process","19/448","390/17643",0.00533501115423807,0.0459535886470145,0.03715251929066,"Prkag2/Slc8a1/Dnaja1/Prnp/Ptprt/Ywhab/Uchl1/Pebp1/Rock2/Hnrnpu/Ppia/Dmd/Hpca/Ppp1r16b/Ppm1e/Impact/Parp1/Sh3bp5/Lrp6",19
"GO:0045936","GO:0045936","negative regulation of phosphate metabolic process","19/448","390/17643",0.00533501115423807,0.0459535886470145,0.03715251929066,"Prkag2/Slc8a1/Dnaja1/Prnp/Ptprt/Ywhab/Uchl1/Pebp1/Rock2/Hnrnpu/Ppia/Dmd/Hpca/Ppp1r16b/Ppm1e/Impact/Parp1/Sh3bp5/Lrp6",19
"GO:0000245","GO:0000245","spliceosomal complex assembly","5/448","45/17643",0.00546905278082715,0.0463213927595319,0.0374498812549333,"Ncbp1/Sf3b1/Ptbp2/Srsf1/Celf1",5
"GO:0002931","GO:0002931","response to ischemia","5/448","45/17643",0.00546905278082715,0.0463213927595319,0.0374498812549333,"Cx3cl1/Uchl1/Rock2/Ptk2b/Slc8a2",5
"GO:0021696","GO:0021696","cerebellar cortex morphogenesis","5/448","45/17643",0.00546905278082715,0.0463213927595319,0.0374498812549333,"Cntnap2/Psap/Nrxn1/Rora/Atp2b2",5
"GO:0048489","GO:0048489","synaptic vesicle transport","5/448","45/17643",0.00546905278082715,0.0463213927595319,0.0374498812549333,"Syt4/Rab3a/Cnih2/Dnm1/Synj1",5
"GO:0051452","GO:0051452","intracellular pH reduction","5/448","45/17643",0.00546905278082715,0.0463213927595319,0.0374498812549333,"Atp6v0c/Rnasek/Dmxl1/Slc12a5/Slc4a7",5
"GO:0097106","GO:0097106","postsynaptic density organization","5/448","45/17643",0.00546905278082715,0.0463213927595319,0.0374498812549333,"Cntnap2/Cfl1/Nrxn1/Ptk2b/Dlg2",5
"GO:0099590","GO:0099590","neurotransmitter receptor internalization","5/448","45/17643",0.00546905278082715,0.0463213927595319,0.0374498812549333,"Ppp3r1/Snap25/Caly/Hpca/Synj1",5
"GO:1903018","GO:1903018","regulation of glycoprotein metabolic process","5/448","45/17643",0.00546905278082715,0.0463213927595319,0.0374498812549333,"Itm2c/Plcb1/Cst3/Itm2b/Oga",5
"GO:0018107","GO:0018107","peptidyl-threonine phosphorylation","8/448","106/17643",0.0056052936249674,0.0473190229057295,0.0382564444492958,"Akt3/Prkag2/Rock2/Cemip/Mapk1/Phip/Prkd1/Stk39",8
"GO:0050775","GO:0050775","positive regulation of dendrite morphogenesis","6/448","64/17643",0.00561016761588758,0.0473190229057295,0.0382564444492958,"Actr2/Pak3/Actr3/Il1rapl1/Kalrn/Bhlhb9",6
"GO:0051962","GO:0051962","positive regulation of nervous system development","18/448","365/17643",0.00583699138540604,0.0485059955919024,0.0392160871435642,"Cx3cl1/Plxna1/Actr2/Rheb/Pak3/Actr3/Eif4g2/Adgrb1/Nefl/Nrxn1/Il1rapl1/Kalrn/Lingo2/Grm5/Adgrb2/Bhlhb9/Synj1/Nptn",18
"GO:0017148","GO:0017148","negative regulation of translation","11/448","178/17643",0.00588103326681216,0.0485059955919024,0.0392160871435642,"Gapdh/Trim2/Ddx3x/Enc1/Csde1/Rock2/Cpeb1/Hnrnpu/Dapk1/Nmnat2/Celf1",11
"GO:0002183","GO:0002183","cytoplasmic translational initiation","4/448","29/17643",0.00589116147550247,0.0485059955919024,0.0392160871435642,"Eif4a2/Ncbp1/Impact/Eif5",4
