gene,frequency,go_terms
Hecw1,7,"regulation of transmembrane transporter activity (GO:0022898, p=3.38e-07); regulation of transporter activity (GO:0032409, p=9.86e-07); regulation of monoatomic ion transmembrane transporter activity (GO:0032412, p=3.02e-06); regulation of monoatomic ion transmembrane transport (GO:0034765, p=2.09e-04); dendrite development (GO:0016358, p=5.11e-04); regulation of monoatomic cation transmembrane transport (GO:1904062, p=6.72e-04); regulation of metal ion transport (GO:0010959, p=1.48e-03)"
Dcc,6,"axonogenesis (GO:0007409, p=6.85e-14); positive regulation of cell projection organization (GO:0031346, p=1.25e-05); axon guidance (GO:0007411, p=2.08e-04); neuron projection guidance (GO:0097485, p=2.08e-04); positive regulation of neuron projection development (GO:0010976, p=6.39e-03); neuron migration (GO:0001764, p=4.84e-02)"
Tubb2b,6,"axonogenesis (GO:0007409, p=6.85e-14); positive regulation of cell projection organization (GO:0031346, p=1.25e-05); axon guidance (GO:0007411, p=2.08e-04); neuron projection guidance (GO:0097485, p=2.08e-04); positive regulation of neuron projection development (GO:0010976, p=6.39e-03); neuron migration (GO:0001764, p=4.84e-02)"
Uchl1,6,"axonogenesis (GO:0007409, p=6.85e-14); locomotory behavior (GO:0007626, p=2.05e-06); adult behavior (GO:0030534, p=6.73e-05); adult locomotory behavior (GO:0008344, p=6.96e-04); walking behavior (GO:0090659, p=3.07e-03); neuromuscular process (GO:0050905, p=3.28e-03)"
Bsg,6,"axonogenesis (GO:0007409, p=6.85e-14); axon guidance (GO:0007411, p=2.08e-04); neuron projection guidance (GO:0097485, p=2.08e-04); protein localization to cell periphery (GO:1990778, p=8.53e-04); protein localization to plasma membrane (GO:0072659, p=1.35e-02); positive regulation of protein localization (GO:1903829, p=3.86e-02)"
Mapk10,6,"vesicle-mediated transport in synapse (GO:0099003, p=1.11e-13); locomotory behavior (GO:0007626, p=2.05e-06); protein localization to cell periphery (GO:1990778, p=8.53e-04); regulation of postsynaptic membrane neurotransmitter receptor levels (GO:0099072, p=4.49e-03); protein localization to cell junction (GO:1902414, p=4.49e-03); protein localization to synapse (GO:0035418, p=1.31e-02)"
Gpm6a,6,"regulation of synapse structure or activity (GO:0050803, p=2.87e-11); regulation of synapse organization (GO:0050807, p=5.84e-11); positive regulation of cell projection organization (GO:0031346, p=1.25e-05); cell junction assembly (GO:0034329, p=2.25e-05); synapse assembly (GO:0007416, p=3.82e-04); neuron migration (GO:0001764, p=4.84e-02)"
Mdga2,6,"regulation of synapse structure or activity (GO:0050803, p=2.87e-11); regulation of synapse organization (GO:0050807, p=5.84e-11); cell junction assembly (GO:0034329, p=2.25e-05); regulation of cell junction assembly (GO:1901888, p=9.50e-05); synapse assembly (GO:0007416, p=3.82e-04); neuron migration (GO:0001764, p=4.84e-02)"
Kcnq3,6,"regulation of synaptic plasticity (GO:0048167, p=1.61e-08); regulation of membrane potential (GO:0042391, p=2.08e-08); action potential (GO:0001508, p=3.41e-05); exocytosis (GO:0006887, p=1.13e-04); regulation of monoatomic ion transmembrane transport (GO:0034765, p=2.09e-04); regulation of action potential (GO:0098900, p=4.78e-04)"
Rasgrf1,6,"regulation of synaptic plasticity (GO:0048167, p=1.61e-08); regulation of transmembrane transporter activity (GO:0022898, p=3.38e-07); regulation of transporter activity (GO:0032409, p=9.86e-07); regulation of monoatomic ion transmembrane transporter activity (GO:0032412, p=3.02e-06); regulation of neuronal synaptic plasticity (GO:0048168, p=9.79e-03); regulation of neurotransmitter receptor activity (GO:0099601, p=1.34e-02)"
Cpeb1,6,"regulation of synaptic plasticity (GO:0048167, p=1.61e-08); positive regulation of cell projection organization (GO:0031346, p=1.25e-05); cytoplasmic translation (GO:0002181, p=2.51e-04); mRNA processing (GO:0006397, p=8.31e-04); positive regulation of neuron projection development (GO:0010976, p=6.39e-03); regulation of neuronal synaptic plasticity (GO:0048168, p=9.79e-03)"
Csmd1,6,"learning or memory (GO:0007611, p=1.80e-08); cognition (GO:0050890, p=1.08e-07); memory (GO:0007613, p=9.27e-07); learning (GO:0007612, p=1.63e-03); neuromuscular process (GO:0050905, p=3.28e-03); associative learning (GO:0008306, p=2.04e-02)"
Gabra2,6,"regulation of membrane potential (GO:0042391, p=2.08e-08); regulation of neurotransmitter levels (GO:0001505, p=6.04e-07); neurotransmitter transport (GO:0006836, p=1.46e-06); cell junction assembly (GO:0034329, p=2.25e-05); synapse assembly (GO:0007416, p=3.82e-04); regulation of postsynaptic membrane potential (GO:0060078, p=1.25e-02)"
Rasal1,6,"neuron projection extension (GO:1990138, p=3.92e-08); developmental cell growth (GO:0048588, p=1.67e-07); developmental growth involved in morphogenesis (GO:0060560, p=2.25e-07); cell growth (GO:0016049, p=1.08e-04); regulation of developmental growth (GO:0048638, p=3.05e-03); regulation of cell growth (GO:0001558, p=1.21e-02)"
Gpm6b,6,"regulation of neurotransmitter levels (GO:0001505, p=6.04e-07); neurotransmitter transport (GO:0006836, p=1.46e-06); cell junction assembly (GO:0034329, p=2.25e-05); regulation of cell junction assembly (GO:1901888, p=9.50e-05); regulation of neurotransmitter transport (GO:0051588, p=1.80e-04); regulation of actin filament-based process (GO:0032970, p=3.38e-02)"
Pcdh15,6,"locomotory behavior (GO:0007626, p=2.05e-06); adult behavior (GO:0030534, p=6.73e-05); adult locomotory behavior (GO:0008344, p=6.96e-04); walking behavior (GO:0090659, p=3.07e-03); neuromuscular process (GO:0050905, p=3.28e-03); actin filament organization (GO:0007015, p=4.69e-03)"
Ccdc88a,6,"positive regulation of cell projection organization (GO:0031346, p=1.25e-05); protein localization to cell periphery (GO:1990778, p=8.53e-04); actin filament organization (GO:0007015, p=4.69e-03); protein localization to plasma membrane (GO:0072659, p=1.35e-02); regulation of actin filament-based process (GO:0032970, p=3.38e-02); positive regulation of protein localization (GO:1903829, p=3.86e-02)"
Ptbp2,6,"regulation of RNA splicing (GO:0043484, p=1.22e-04); RNA splicing, via transesterification reactions (GO:0000375, p=4.58e-04); RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377, p=4.58e-04); mRNA splicing, via spliceosome (GO:0000398, p=4.58e-04); mRNA processing (GO:0006397, p=8.31e-04); RNA splicing (GO:0008380, p=1.40e-03)"
Rsrc1,6,"alternative mRNA splicing, via spliceosome (GO:0000380, p=3.26e-04); RNA splicing, via transesterification reactions (GO:0000375, p=4.58e-04); RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377, p=4.58e-04); mRNA splicing, via spliceosome (GO:0000398, p=4.58e-04); mRNA processing (GO:0006397, p=8.31e-04); RNA splicing (GO:0008380, p=1.40e-03)"
Cdk13,6,"alternative mRNA splicing, via spliceosome (GO:0000380, p=3.26e-04); RNA splicing, via transesterification reactions (GO:0000375, p=4.58e-04); RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377, p=4.58e-04); mRNA splicing, via spliceosome (GO:0000398, p=4.58e-04); mRNA processing (GO:0006397, p=8.31e-04); RNA splicing (GO:0008380, p=1.40e-03)"
Tmsb4x,6,"regulation of protein-containing complex assembly (GO:0043254, p=3.66e-03); actin filament organization (GO:0007015, p=4.69e-03); regulation of cellular component size (GO:0032535, p=6.45e-03); protein polymerization (GO:0051258, p=2.79e-02); regulation of protein polymerization (GO:0032271, p=2.81e-02); regulation of actin filament-based process (GO:0032970, p=3.38e-02)"
Capza2,6,"regulation of protein-containing complex assembly (GO:0043254, p=3.66e-03); actin filament organization (GO:0007015, p=4.69e-03); regulation of cellular component size (GO:0032535, p=6.45e-03); protein polymerization (GO:0051258, p=2.79e-02); regulation of protein polymerization (GO:0032271, p=2.81e-02); regulation of actin filament-based process (GO:0032970, p=3.38e-02)"
Sptan1,6,"regulation of protein-containing complex assembly (GO:0043254, p=3.66e-03); actin filament organization (GO:0007015, p=4.69e-03); regulation of cellular component size (GO:0032535, p=6.45e-03); protein polymerization (GO:0051258, p=2.79e-02); regulation of protein polymerization (GO:0032271, p=2.81e-02); regulation of actin filament-based process (GO:0032970, p=3.38e-02)"
Fhod3,6,"regulation of protein-containing complex assembly (GO:0043254, p=3.66e-03); actin filament organization (GO:0007015, p=4.69e-03); regulation of cellular component size (GO:0032535, p=6.45e-03); protein polymerization (GO:0051258, p=2.79e-02); regulation of protein polymerization (GO:0032271, p=2.81e-02); regulation of actin filament-based process (GO:0032970, p=3.38e-02)"
Arpc5,6,"regulation of protein-containing complex assembly (GO:0043254, p=3.66e-03); actin filament organization (GO:0007015, p=4.69e-03); regulation of cellular component size (GO:0032535, p=6.45e-03); protein polymerization (GO:0051258, p=2.79e-02); regulation of protein polymerization (GO:0032271, p=2.81e-02); regulation of actin filament-based process (GO:0032970, p=3.38e-02)"
Dpysl5,5,"axonogenesis (GO:0007409, p=6.85e-14); negative regulation of cell projection organization (GO:0031345, p=9.11e-05); axon guidance (GO:0007411, p=2.08e-04); neuron projection guidance (GO:0097485, p=2.08e-04); dendrite development (GO:0016358, p=5.11e-04)"
Kif5a,5,"axonogenesis (GO:0007409, p=6.85e-14); axon guidance (GO:0007411, p=2.08e-04); neuron projection guidance (GO:0097485, p=2.08e-04); protein localization to cell junction (GO:1902414, p=4.49e-03); protein localization to synapse (GO:0035418, p=1.31e-02)"
Caly,5,"vesicle-mediated transport in synapse (GO:0099003, p=1.11e-13); regulation of protein-containing complex assembly (GO:0043254, p=3.66e-03); regulation of postsynaptic membrane neurotransmitter receptor levels (GO:0099072, p=4.49e-03); regulation of endocytosis (GO:0030100, p=1.43e-02); receptor internalization (GO:0031623, p=4.45e-02)"
Lrfn5,5,"regulation of synapse structure or activity (GO:0050803, p=2.87e-11); regulation of synapse organization (GO:0050807, p=5.84e-11); cell junction assembly (GO:0034329, p=2.25e-05); regulation of cell junction assembly (GO:1901888, p=9.50e-05); synapse assembly (GO:0007416, p=3.82e-04)"
Chd4,5,"regulation of synapse structure or activity (GO:0050803, p=2.87e-11); regulation of synapse organization (GO:0050807, p=5.84e-11); cell junction assembly (GO:0034329, p=2.25e-05); regulation of cell junction assembly (GO:1901888, p=9.50e-05); synapse assembly (GO:0007416, p=3.82e-04)"
Frmpd4,5,"regulation of synapse structure or activity (GO:0050803, p=2.87e-11); regulation of synapse organization (GO:0050807, p=5.84e-11); postsynapse organization (GO:0099173, p=3.19e-09); postsynaptic actin cytoskeleton organization (GO:0098974, p=1.40e-03); postsynaptic cytoskeleton organization (GO:0099188, p=1.40e-03)"
Il1rapl2,5,"regulation of synapse structure or activity (GO:0050803, p=2.87e-11); regulation of synapse organization (GO:0050807, p=5.84e-11); cell junction assembly (GO:0034329, p=2.25e-05); regulation of cell junction assembly (GO:1901888, p=9.50e-05); synapse assembly (GO:0007416, p=3.82e-04)"
Ywhaz,5,"regulation of synapse structure or activity (GO:0050803, p=2.87e-11); regulation of synapse organization (GO:0050807, p=5.84e-11); exocytosis (GO:0006887, p=1.13e-04); regulated exocytosis (GO:0045055, p=1.24e-04); exocytic process (GO:0140029, p=1.66e-02)"
Sorcs3,5,"regulation of synaptic plasticity (GO:0048167, p=1.61e-08); learning or memory (GO:0007611, p=1.80e-08); cognition (GO:0050890, p=1.08e-07); memory (GO:0007613, p=9.27e-07); learning (GO:0007612, p=1.63e-03)"
Pde8b,5,"learning or memory (GO:0007611, p=1.80e-08); cognition (GO:0050890, p=1.08e-07); learning (GO:0007612, p=1.63e-03); neuromuscular process (GO:0050905, p=3.28e-03); associative learning (GO:0008306, p=2.04e-02)"
Dpysl3,5,"positive regulation of cell projection organization (GO:0031346, p=1.25e-05); negative regulation of cell projection organization (GO:0031345, p=9.11e-05); actin filament organization (GO:0007015, p=4.69e-03); positive regulation of neuron projection development (GO:0010976, p=6.39e-03); negative regulation of neuron projection development (GO:0010977, p=1.58e-02)"
Atp2b1,5,"positive regulation of monoatomic ion transport (GO:0043270, p=3.59e-05); regulation of metal ion transport (GO:0010959, p=1.48e-03); positive regulation of calcium ion transport (GO:0051928, p=1.12e-02); regulation of blood circulation (GO:1903522, p=1.94e-02); regulation of calcium ion transport (GO:0051924, p=4.96e-02)"
Cwc22,5,"RNA splicing, via transesterification reactions (GO:0000375, p=4.58e-04); RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377, p=4.58e-04); mRNA splicing, via spliceosome (GO:0000398, p=4.58e-04); mRNA processing (GO:0006397, p=8.31e-04); RNA splicing (GO:0008380, p=1.40e-03)"
Prpf4b,5,"RNA splicing, via transesterification reactions (GO:0000375, p=4.58e-04); RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377, p=4.58e-04); mRNA splicing, via spliceosome (GO:0000398, p=4.58e-04); mRNA processing (GO:0006397, p=8.31e-04); RNA splicing (GO:0008380, p=1.40e-03)"
Srrm2,5,"RNA splicing, via transesterification reactions (GO:0000375, p=4.58e-04); RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377, p=4.58e-04); mRNA splicing, via spliceosome (GO:0000398, p=4.58e-04); mRNA processing (GO:0006397, p=8.31e-04); RNA splicing (GO:0008380, p=1.40e-03)"
Luc7l3,5,"RNA splicing, via transesterification reactions (GO:0000375, p=4.58e-04); RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377, p=4.58e-04); mRNA splicing, via spliceosome (GO:0000398, p=4.58e-04); mRNA processing (GO:0006397, p=8.31e-04); RNA splicing (GO:0008380, p=1.40e-03)"
Sf3b1,5,"RNA splicing, via transesterification reactions (GO:0000375, p=4.58e-04); RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377, p=4.58e-04); mRNA splicing, via spliceosome (GO:0000398, p=4.58e-04); mRNA processing (GO:0006397, p=8.31e-04); RNA splicing (GO:0008380, p=1.40e-03)"
Hnrnpa3,5,"RNA splicing, via transesterification reactions (GO:0000375, p=4.58e-04); RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377, p=4.58e-04); mRNA splicing, via spliceosome (GO:0000398, p=4.58e-04); mRNA processing (GO:0006397, p=8.31e-04); RNA splicing (GO:0008380, p=1.40e-03)"
Rbm6,5,"RNA splicing, via transesterification reactions (GO:0000375, p=4.58e-04); RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377, p=4.58e-04); mRNA splicing, via spliceosome (GO:0000398, p=4.58e-04); mRNA processing (GO:0006397, p=8.31e-04); RNA splicing (GO:0008380, p=1.40e-03)"
Rheb,4,"regulation of synapse structure or activity (GO:0050803, p=2.87e-11); regulation of synapse organization (GO:0050807, p=5.84e-11); postsynapse organization (GO:0099173, p=3.19e-09); regulation of postsynapse organization (GO:0099175, p=6.79e-05)"
Dgkb,4,"regulation of synapse structure or activity (GO:0050803, p=2.87e-11); regulation of synapse organization (GO:0050807, p=5.84e-11); postsynapse organization (GO:0099173, p=3.19e-09); regulation of postsynapse organization (GO:0099175, p=6.79e-05)"
Specc1,4,"learning or memory (GO:0007611, p=1.80e-08); cognition (GO:0050890, p=1.08e-07); learning (GO:0007612, p=1.63e-03); associative learning (GO:0008306, p=2.04e-02)"
Camk4,4,"learning or memory (GO:0007611, p=1.80e-08); cognition (GO:0050890, p=1.08e-07); memory (GO:0007613, p=9.27e-07); positive regulation of protein localization (GO:1903829, p=3.86e-02)"
Parp1,4,"regulation of membrane potential (GO:0042391, p=2.08e-08); adult behavior (GO:0030534, p=6.73e-05); neuromuscular process (GO:0050905, p=3.28e-03); positive regulation of protein localization (GO:1903829, p=3.86e-02)"
Ptprn2,4,"regulation of neurotransmitter levels (GO:0001505, p=6.04e-07); neurotransmitter transport (GO:0006836, p=1.46e-06); neurotransmitter secretion (GO:0007269, p=2.31e-06); signal release from synapse (GO:0099643, p=2.31e-06)"
Pebp1,4,"regulation of neurotransmitter levels (GO:0001505, p=6.04e-07); regulation of blood circulation (GO:1903522, p=1.94e-02); regulation of heart contraction (GO:0008016, p=2.67e-02); heart contraction (GO:0060047, p=3.33e-02)"
Oxr1,4,"locomotory behavior (GO:0007626, p=2.05e-06); adult behavior (GO:0030534, p=6.73e-05); adult locomotory behavior (GO:0008344, p=6.96e-04); walking behavior (GO:0090659, p=3.07e-03)"
Abhd12,4,"locomotory behavior (GO:0007626, p=2.05e-06); adult behavior (GO:0030534, p=6.73e-05); adult locomotory behavior (GO:0008344, p=6.96e-04); walking behavior (GO:0090659, p=3.07e-03)"
Ahi1,4,"positive regulation of cell projection organization (GO:0031346, p=1.25e-05); positive regulation of neuron projection development (GO:0010976, p=6.39e-03); regulation of endocytosis (GO:0030100, p=1.43e-02); receptor internalization (GO:0031623, p=4.45e-02)"
Camk1d,4,"positive regulation of cell projection organization (GO:0031346, p=1.25e-05); dendrite development (GO:0016358, p=5.11e-04); positive regulation of neuron projection development (GO:0010976, p=6.39e-03); regulation of endocytosis (GO:0030100, p=1.43e-02)"
Akt3,4,"positive regulation of monoatomic ion transport (GO:0043270, p=3.59e-05); regulation of metal ion transport (GO:0010959, p=1.48e-03); regulation of cellular component size (GO:0032535, p=6.45e-03); regulation of cell size (GO:0008361, p=1.69e-02)"
Rap1gap2,4,"negative regulation of cell projection organization (GO:0031345, p=9.11e-05); regulation of cellular component size (GO:0032535, p=6.45e-03); negative regulation of neuron projection development (GO:0010977, p=1.58e-02); regulation of cell size (GO:0008361, p=1.69e-02)"
Exoc6b,4,"exocytosis (GO:0006887, p=1.13e-04); membrane docking (GO:0022406, p=1.05e-02); exocytic process (GO:0140029, p=1.66e-02); organelle localization by membrane tethering (GO:0140056, p=2.71e-02)"
Exoc4,4,"exocytosis (GO:0006887, p=1.13e-04); membrane docking (GO:0022406, p=1.05e-02); exocytic process (GO:0140029, p=1.66e-02); organelle localization by membrane tethering (GO:0140056, p=2.71e-02)"
Nbea,4,"protein localization to cell periphery (GO:1990778, p=8.53e-04); regulation of postsynaptic membrane neurotransmitter receptor levels (GO:0099072, p=4.49e-03); protein localization to cell junction (GO:1902414, p=4.49e-03); protein localization to synapse (GO:0035418, p=1.31e-02)"
Dlgap1,4,"protein localization to cell junction (GO:1902414, p=4.49e-03); protein localization to synapse (GO:0035418, p=1.31e-02); regulation of neurotransmitter receptor activity (GO:0099601, p=1.34e-02); regulation of nervous system process (GO:0031644, p=2.21e-02)"
Uty,4,"cardiac muscle contraction (GO:0060048, p=4.63e-03); striated muscle contraction (GO:0006941, p=9.13e-03); heart contraction (GO:0060047, p=3.33e-02); actin-mediated cell contraction (GO:0070252, p=3.76e-02)"
Sgcd,4,"cardiac muscle contraction (GO:0060048, p=4.63e-03); striated muscle contraction (GO:0006941, p=9.13e-03); heart contraction (GO:0060047, p=3.33e-02); actin-mediated cell contraction (GO:0070252, p=3.76e-02)"
Etv1,3,"axonogenesis (GO:0007409, p=6.85e-14); axon guidance (GO:0007411, p=2.08e-04); neuron projection guidance (GO:0097485, p=2.08e-04)"
Megf9,3,"axonogenesis (GO:0007409, p=6.85e-14); axon guidance (GO:0007411, p=2.08e-04); neuron projection guidance (GO:0097485, p=2.08e-04)"
Aplp2,3,"axonogenesis (GO:0007409, p=6.85e-14); locomotory behavior (GO:0007626, p=2.05e-06); neuromuscular process (GO:0050905, p=3.28e-03)"
Bcl11b,3,"axonogenesis (GO:0007409, p=6.85e-14); axon guidance (GO:0007411, p=2.08e-04); neuron projection guidance (GO:0097485, p=2.08e-04)"
Tubb3,3,"axonogenesis (GO:0007409, p=6.85e-14); axon guidance (GO:0007411, p=2.08e-04); neuron projection guidance (GO:0097485, p=2.08e-04)"
Ablim1,3,"axonogenesis (GO:0007409, p=6.85e-14); axon guidance (GO:0007411, p=2.08e-04); neuron projection guidance (GO:0097485, p=2.08e-04)"
Dscaml1,3,"axonogenesis (GO:0007409, p=6.85e-14); axon guidance (GO:0007411, p=2.08e-04); neuron projection guidance (GO:0097485, p=2.08e-04)"
Slc4a10,3,"regulation of synaptic plasticity (GO:0048167, p=1.61e-08); locomotory behavior (GO:0007626, p=2.05e-06); regulation of neuronal synaptic plasticity (GO:0048168, p=9.79e-03)"
Mir124a-1hg,3,"regulation of synaptic plasticity (GO:0048167, p=1.61e-08); positive regulation of synaptic transmission (GO:0050806, p=1.40e-03); long-term synaptic potentiation (GO:0060291, p=2.04e-02)"
Itga8,3,"learning or memory (GO:0007611, p=1.80e-08); cognition (GO:0050890, p=1.08e-07); memory (GO:0007613, p=9.27e-07)"
Pja2,3,"learning or memory (GO:0007611, p=1.80e-08); cognition (GO:0050890, p=1.08e-07); memory (GO:0007613, p=9.27e-07)"
Brinp1,3,"learning or memory (GO:0007611, p=1.80e-08); cognition (GO:0050890, p=1.08e-07); memory (GO:0007613, p=9.27e-07)"
Cyp7b1,3,"learning or memory (GO:0007611, p=1.80e-08); cognition (GO:0050890, p=1.08e-07); memory (GO:0007613, p=9.27e-07)"
Kcnh7,3,"regulation of membrane potential (GO:0042391, p=2.08e-08); action potential (GO:0001508, p=3.41e-05); regulation of monoatomic ion transmembrane transport (GO:0034765, p=2.09e-04)"
Pex5l,3,"regulation of membrane potential (GO:0042391, p=2.08e-08); exocytosis (GO:0006887, p=1.13e-04); regulated exocytosis (GO:0045055, p=1.24e-04)"
Apba1,3,"locomotory behavior (GO:0007626, p=2.05e-06); presynaptic modulation of chemical synaptic transmission (GO:0099171, p=7.94e-03); glutamate secretion (GO:0014047, p=3.81e-02)"
Psap,3,"locomotory behavior (GO:0007626, p=2.05e-06); walking behavior (GO:0090659, p=3.07e-03); neuromuscular process (GO:0050905, p=3.28e-03)"
Tmem30a,3,"positive regulation of cell projection organization (GO:0031346, p=1.25e-05); positive regulation of neuron projection development (GO:0010976, p=6.39e-03); positive regulation of protein localization (GO:1903829, p=3.86e-02)"
Nrg3,3,"cell junction assembly (GO:0034329, p=2.25e-05); synapse assembly (GO:0007416, p=3.82e-04); neuron migration (GO:0001764, p=4.84e-02)"
Ddx3x,3,"cell growth (GO:0016049, p=1.08e-04); regulation of protein-containing complex assembly (GO:0043254, p=3.66e-03); regulation of cell growth (GO:0001558, p=1.21e-02)"
Vgll4,3,"cell growth (GO:0016049, p=1.08e-04); regulation of developmental growth (GO:0048638, p=3.05e-03); regulation of cell growth (GO:0001558, p=1.21e-02)"
Hnrnpll,3,"regulation of RNA splicing (GO:0043484, p=1.22e-04); mRNA processing (GO:0006397, p=8.31e-04); RNA splicing (GO:0008380, p=1.40e-03)"
Fus,3,"regulation of RNA splicing (GO:0043484, p=1.22e-04); RNA splicing (GO:0008380, p=1.40e-03); regulation of mRNA metabolic process (GO:1903311, p=3.62e-03)"
Pabpn1,3,"regulation of mRNA processing (GO:0050684, p=3.45e-04); mRNA processing (GO:0006397, p=8.31e-04); regulation of mRNA metabolic process (GO:1903311, p=3.62e-03)"
Pabpc1,3,"mRNA processing (GO:0006397, p=8.31e-04); RNA splicing (GO:0008380, p=1.40e-03); regulation of mRNA metabolic process (GO:1903311, p=3.62e-03)"
Nav3,3,"regulation of protein-containing complex assembly (GO:0043254, p=3.66e-03); protein polymerization (GO:0051258, p=2.79e-02); regulation of protein polymerization (GO:0032271, p=2.81e-02)"
Arhgef2,3,"regulation of protein-containing complex assembly (GO:0043254, p=3.66e-03); actin filament organization (GO:0007015, p=4.69e-03); neuron migration (GO:0001764, p=4.84e-02)"
Slain1,3,"regulation of protein-containing complex assembly (GO:0043254, p=3.66e-03); protein polymerization (GO:0051258, p=2.79e-02); regulation of protein polymerization (GO:0032271, p=2.81e-02)"
Mtss1,3,"actin filament organization (GO:0007015, p=4.69e-03); protein polymerization (GO:0051258, p=2.79e-02); regulation of actin filament-based process (GO:0032970, p=3.38e-02)"
Cep290,3,"membrane docking (GO:0022406, p=1.05e-02); organelle localization by membrane tethering (GO:0140056, p=2.71e-02); positive regulation of protein localization (GO:1903829, p=3.86e-02)"
Aplp1,2,"axonogenesis (GO:0007409, p=6.85e-14); mRNA processing (GO:0006397, p=8.31e-04)"
Ntng1,2,"axonogenesis (GO:0007409, p=6.85e-14); neuron migration (GO:0001764, p=4.84e-02)"
Atp6v0a1,2,"vesicle-mediated transport in synapse (GO:0099003, p=1.11e-13); synaptic vesicle cycle (GO:0099504, p=5.05e-13)"
Atp6v1a,2,"vesicle-mediated transport in synapse (GO:0099003, p=1.11e-13); synaptic vesicle cycle (GO:0099504, p=5.05e-13)"
Atp6v1h,2,"vesicle-mediated transport in synapse (GO:0099003, p=1.11e-13); synaptic vesicle cycle (GO:0099504, p=5.05e-13)"
Ptprt,2,"regulation of synapse structure or activity (GO:0050803, p=2.87e-11); regulation of synapse organization (GO:0050807, p=5.84e-11)"
Ncdn,2,"regulation of synaptic plasticity (GO:0048167, p=1.61e-08); regulation of neuronal synaptic plasticity (GO:0048168, p=9.79e-03)"
Gabra4,2,"regulation of membrane potential (GO:0042391, p=2.08e-08); regulation of postsynaptic membrane potential (GO:0060078, p=1.25e-02)"
Rgs7bp,2,"regulation of membrane potential (GO:0042391, p=2.08e-08); regulation of postsynaptic membrane potential (GO:0060078, p=1.25e-02)"
Enc1,2,"positive regulation of cell projection organization (GO:0031346, p=1.25e-05); positive regulation of neuron projection development (GO:0010976, p=6.39e-03)"
Tox,2,"positive regulation of cell projection organization (GO:0031346, p=1.25e-05); positive regulation of neuron projection development (GO:0010976, p=6.39e-03)"
Hspa5,2,"positive regulation of cell projection organization (GO:0031346, p=1.25e-05); positive regulation of neuron projection development (GO:0010976, p=6.39e-03)"
Peak1,2,"cell junction assembly (GO:0034329, p=2.25e-05); regulation of cell junction assembly (GO:1901888, p=9.50e-05)"
Ulk4,2,"adult behavior (GO:0030534, p=6.73e-05); neuron migration (GO:0001764, p=4.84e-02)"
Dync1i2,2,"negative regulation of cell projection organization (GO:0031345, p=9.11e-05); negative regulation of neuron projection development (GO:0010977, p=1.58e-02)"
Itm2c,2,"negative regulation of cell projection organization (GO:0031345, p=9.11e-05); negative regulation of neuron projection development (GO:0010977, p=1.58e-02)"
Xylt1,2,"negative regulation of cell projection organization (GO:0031345, p=9.11e-05); negative regulation of neuron projection development (GO:0010977, p=1.58e-02)"
Ntm,2,"negative regulation of cell projection organization (GO:0031345, p=9.11e-05); negative regulation of neuron projection development (GO:0010977, p=1.58e-02)"
Mylip,2,"negative regulation of cell projection organization (GO:0031345, p=9.11e-05); negative regulation of neuron projection development (GO:0010977, p=1.58e-02)"
Bcl6,2,"cell growth (GO:0016049, p=1.08e-04); regulation of cell growth (GO:0001558, p=1.21e-02)"
Sbf1,2,"cell growth (GO:0016049, p=1.08e-04); regulation of cell growth (GO:0001558, p=1.21e-02)"
Mical3,2,"exocytosis (GO:0006887, p=1.13e-04); actin filament organization (GO:0007015, p=4.69e-03)"
Clk1,2,"regulation of RNA splicing (GO:0043484, p=1.22e-04); RNA splicing (GO:0008380, p=1.40e-03)"
Supt20,2,"regulation of RNA splicing (GO:0043484, p=1.22e-04); RNA splicing (GO:0008380, p=1.40e-03)"
Csde1,2,"cytoplasmic translation (GO:0002181, p=2.51e-04); regulation of mRNA metabolic process (GO:1903311, p=3.62e-03)"
Zc3h13,2,"mRNA processing (GO:0006397, p=8.31e-04); RNA splicing (GO:0008380, p=1.40e-03)"
Thoc1,2,"mRNA processing (GO:0006397, p=8.31e-04); RNA splicing (GO:0008380, p=1.40e-03)"
Efr3a,2,"protein localization to cell periphery (GO:1990778, p=8.53e-04); protein localization to plasma membrane (GO:0072659, p=1.35e-02)"
Pacs1,2,"protein localization to cell periphery (GO:1990778, p=8.53e-04); protein localization to plasma membrane (GO:0072659, p=1.35e-02)"
Map7,2,"protein localization to cell periphery (GO:1990778, p=8.53e-04); protein localization to plasma membrane (GO:0072659, p=1.35e-02)"
Diaph2,2,"actin filament organization (GO:0007015, p=4.69e-03); protein polymerization (GO:0051258, p=2.79e-02)"
Ppm1e,2,"actin filament organization (GO:0007015, p=4.69e-03); regulation of actin filament-based process (GO:0032970, p=3.38e-02)"
