"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
6.76785874429759e-08,0.325761831514876,0.908,0.814,0.00169514557968422,"Epha5","ExN_CA1","24hrvs1hr_SAL","Up","Sig"
7.2835070342469e-08,0.200719168612654,0.595,0.389,0.00182430000686782,"6530403H02Rik","ExN_CA1","24hrvs1hr_SAL","Up","Sig"
7.4108980117984e-08,-0.984338581435907,0.466,0.465,0.00185620762501515,"Tmsb4x","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
7.42940683253226e-08,-0.582928209665417,0.359,0.282,0.00186084352934436,"Ddx24","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
7.68202012456443e-08,-1.24518004649969,0.219,0.257,0.00192411558059965,"Pebp1","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
8.14184467290119e-08,-0.375791446189486,0.499,0.357,0.00203928783522156,"Ola1","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
8.17120397202532e-08,-0.546555096932718,0.579,0.465,0.00204664145887318,"Slc25a3","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
8.20275613095109e-08,-0.466690668725842,0.557,0.414,0.00205454432811932,"Atp6v1b2","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
8.25638623892933e-08,0.487415035941241,0.77,0.41,0.00206797706126463,"Kcnk10","ExN_CA1","24hrvs1hr_SAL","Up","Sig"
8.56044124836487e-08,0.452441307373086,0.826,0.68,0.00214413371947795,"Tenm3","ExN_CA1","24hrvs1hr_SAL","Up","Sig"
8.60243986001831e-08,0.729229792253457,0.524,0.238,0.00215465311173879,"Adcy8","ExN_CA1","24hrvs1hr_SAL","Up","Sig"
8.6369387755257e-08,-0.269409925917561,0.775,0.643,0.00216329405510592,"Lrba","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
8.64300693526433e-08,-0.404100348880943,0.361,0.294,0.00216481394707566,"Plxnc1","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
8.7581459214236e-08,-1.35104204906343,0.21,0.254,0.00219365280893897,"Hint1","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
9.07554184587663e-08,-0.991794879709024,0.256,0.268,0.00227315096613672,"Rplp2","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
9.12550279367757e-08,-0.940027613649786,0.331,0.325,0.00228566468473242,"Cox7c","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
9.77154751650583e-08,0.346215892898842,0.974,0.861,0.00244747950645921,"Kcnb2","ExN_CA1","24hrvs1hr_SAL","Up","Sig"
9.84379618045706e-08,0.375802374212936,0.368,0.168,0.00246557562931908,"Arhgef1","ExN_CA1","24hrvs1hr_SAL","Up","Sig"
1.11663269017394e-07,-0.681669757951038,0.513,0.453,0.00279682989907866,"Matr3","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
1.16050042839506e-07,-0.572003050536868,0.34,0.231,0.0029067054230011,"Brsk2","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
1.23893475365498e-07,0.725723004385453,0.461,0.204,0.00310315987747964,"Dleu2","ExN_CA1","24hrvs1hr_SAL","Up","Sig"
1.29933497714959e-07,0.716541175371942,0.39,0.171,0.00325444431726657,"4930547E14Rik","ExN_CA1","24hrvs1hr_SAL","Up","Sig"
1.30128507272e-07,-0.915187853952767,0.402,0.402,0.00325932872164177,"Scd2","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
1.31337964496773e-07,0.440865582795123,0.455,0.221,0.00328962199675067,"Kif26b","ExN_CA1","24hrvs1hr_SAL","Up","Sig"
1.31699718274179e-07,-0.292681823721091,0.814,0.682,0.00329868284361337,"Sv2b","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
1.31855710864234e-07,-0.345791712157027,0.314,0.23,0.00330258999001648,"Tmem117","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
1.44062365722205e-07,-0.200705789589633,0.634,0.442,0.00360833007424407,"Sept7","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
1.44522928174516e-07,0.598827768961368,0.5,0.228,0.0036198657819871,"Gm49179","ExN_CA1","24hrvs1hr_SAL","Up","Sig"
1.48836081714232e-07,0.592330130300355,0.873,0.6,0.00372789733869638,"Galnt18","ExN_CA1","24hrvs1hr_SAL","Up","Sig"
1.49084926350937e-07,0.434273797555587,0.8,0.481,0.00373413015031193,"Rimbp2","ExN_CA1","24hrvs1hr_SAL","Up","Sig"
1.50008012193853e-07,0.373192644042108,0.72,0.543,0.00375725068141943,"Fat3","ExN_CA1","24hrvs1hr_SAL","Up","Sig"
1.54611520038718e-07,0.450108053222875,0.376,0.185,0.00387255474240978,"Htr1f","ExN_CA1","24hrvs1hr_SAL","Up","Sig"
1.82537757645827e-07,-0.869143816891456,0.442,0.407,0.00457202321575503,"Pcsk1n","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
1.82884759294894e-07,0.891774384012592,0.311,0.127,0.00458071456605921,"Vrk2","ExN_CA1","24hrvs1hr_SAL","Up","Sig"
1.99738603330733e-07,0.565747124479413,0.697,0.36,0.00500285279762487,"Epc1","ExN_CA1","24hrvs1hr_SAL","Up","Sig"
2.04438038536653e-07,-0.446410806284824,0.444,0.347,0.00512055955122756,"Hnrnpll","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
2.07197351961109e-07,-0.299637954425444,0.288,0.185,0.00518967207456989,"Ndufv2","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
2.12767015442838e-07,0.322859078911217,0.404,0.19,0.00532917543579676,"Ssx2ip","ExN_CA1","24hrvs1hr_SAL","Up","Sig"
2.13347091447563e-07,0.371115456361969,0.424,0.202,0.00534370459948712,"Gm20713","ExN_CA1","24hrvs1hr_SAL","Up","Sig"
2.17850916884676e-07,0.721836768259822,0.421,0.19,0.00545651191521047,"Fhod3","ExN_CA1","24hrvs1hr_SAL","Up","Sig"
2.283671216985e-07,0.278877624676928,0.576,0.393,0.00571991129718234,"Cntnap5b","ExN_CA1","24hrvs1hr_SAL","Up","Sig"
2.41864942072966e-07,-0.77091538483086,0.527,0.454,0.00605799120410158,"Hnrnpk","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
2.84694527353617e-07,-1.12416940085081,0.408,0.464,0.00713074382662605,"mt-Nd1","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
2.86111833561749e-07,-0.526008337673941,0.594,0.479,0.00716624309522114,"Nme7","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
2.88976258224292e-07,0.567391696248038,0.896,0.59,0.00723798833974385,"Apba1","ExN_CA1","24hrvs1hr_SAL","Up","Sig"
2.92228283876498e-07,-0.436344882637145,0.64,0.512,0.00731944182625464,"Pbrm1","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
2.94572930685711e-07,0.370164247382003,0.422,0.193,0.00737816819488501,"Rab27b","ExN_CA1","24hrvs1hr_SAL","Up","Sig"
3.49078220901453e-07,-0.30391596520378,0.689,0.527,0.0087433621989187,"Slc2a13","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
3.65726494525195e-07,-1.71027784899997,0.169,0.275,0.00916035150837256,"Fibcd1","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
3.82669078569797e-07,0.454241410167146,0.399,0.186,0.0095847124109377,"Hectd2os","ExN_CA1","24hrvs1hr_SAL","Up","Sig"
4.47826517375958e-07,0.302066482024926,0.532,0.357,0.0112167107807156,"Chsy3","ExN_CA1","24hrvs1hr_SAL","Up","Sig"
4.5427642797593e-07,-0.591233574997578,0.535,0.485,0.0113782616915131,"Xpo1","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
4.55590529365311e-07,-1.09287254674652,0.259,0.257,0.011411175989013,"Pgrmc1","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
4.60435966505184e-07,-0.227309844422888,0.796,0.617,0.0115325396530553,"Kif21a","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
4.62896715312255e-07,-0.372826935760957,0.605,0.446,0.011594174028426,"Ythdf3","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
4.77747139836682e-07,-0.588958970591975,0.548,0.458,0.0119661326114894,"Eif4a2","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
4.85285235625921e-07,-0.809566319235646,0.473,0.436,0.0121549392967224,"Gdi1","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
5.18434703550304e-07,-0.696934977125319,0.461,0.401,0.0129852340198245,"Calr","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
5.39397977719196e-07,-0.303526392692772,0.543,0.377,0.0135103011479327,"Ranbp2","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
5.5357208289564e-07,0.31511019811365,0.369,0.167,0.0138653199602871,"Slc6a11","ExN_CA1","24hrvs1hr_SAL","Up","Sig"
5.68015335095664e-07,0.387798255590885,0.599,0.301,0.0142270800981411,"A330102I10Rik","ExN_CA1","24hrvs1hr_SAL","Up","Sig"
5.90463062296062e-07,0.586910914911954,0.524,0.227,0.0147893283213295,"March4","ExN_CA1","24hrvs1hr_SAL","Up","Sig"
6.06487594361657e-07,-0.893973195433392,0.354,0.329,0.0151906947759764,"Stmn4","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
6.1671218209771e-07,0.488188552722305,0.593,0.308,0.0154467900250013,"Gm12296","ExN_CA1","24hrvs1hr_SAL","Up","Sig"
6.53139108131612e-07,0.338124227452575,0.59,0.335,0.0163591752413725,"Epb41l4a","ExN_CA1","24hrvs1hr_SAL","Up","Sig"
6.66421347622993e-07,-0.578712042780093,0.507,0.408,0.0166918554939131,"Smarcc2","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
6.75480657515691e-07,0.483981864605977,0.46,0.23,0.0169187640287955,"Gm48749","ExN_CA1","24hrvs1hr_SAL","Up","Sig"
6.87368608625727e-07,-0.670289597605429,0.401,0.335,0.0172165215402486,"Hmgcs1","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
7.47406131799655e-07,0.343869440127073,0.698,0.445,0.018720281383186,"Sptbn2","ExN_CA1","24hrvs1hr_SAL","Up","Sig"
7.64995809353966e-07,-0.549663827447495,0.251,0.199,0.0191608500368888,"Galnt16","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
8.06077945246539e-07,-0.878608960505152,0.25,0.249,0.0201898342945901,"Usp19","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
8.30697353837317e-07,-0.347649228002747,0.326,0.246,0.0208064766215633,"Galnt9","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
8.46183579783828e-07,-0.239474165859082,0.578,0.402,0.0211943601228455,"Kif1a","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
9.52746210932005e-07,-0.997166979570381,0.333,0.366,0.0238634343452139,"Cox4i1","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
1.06945358976362e-06,-1.02386561975421,0.291,0.286,0.0267866040628093,"Cox6c","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
1.07503594713644e-06,-0.772238968479419,0.318,0.265,0.0269264253679263,"Mllt11","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
1.15596797859377e-06,-1.16697833086646,0.226,0.256,0.0289535299598382,"Rps27","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
1.16273404288092e-06,-0.417302358631304,0.37,0.265,0.0291229995720383,"Kpna1","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
1.16339494184963e-06,-0.219442145171089,0.697,0.526,0.0291395531085076,"Vps13a","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
1.17955010051634e-06,0.440318637389212,0.48,0.225,0.0295441913676327,"Tet3","ExN_CA1","24hrvs1hr_SAL","Up","Sig"
1.23648441472091e-06,-0.896408209767871,0.299,0.282,0.0309702251355147,"Fau","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
1.29684943086837e-06,-0.74902839488287,0.263,0.222,0.03248218769496,"Mt3","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
1.29998721998071e-06,-0.843424959712807,0.384,0.336,0.0325607798988568,"Cst3","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
1.35047175943937e-06,0.589441308842792,0.276,0.102,0.0338252661586778,"Pou2f2","ExN_CA1","24hrvs1hr_SAL","Up","Sig"
1.35427366762647e-06,-0.343226663786658,0.511,0.331,0.0339204925530402,"Akap8l","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
1.37355420249584e-06,0.444015109043497,0.26,0.109,0.0344034121099133,"Ctdsp2","ExN_CA1","24hrvs1hr_SAL","Up","Sig"
1.48276961120043e-06,-0.577859597408146,0.548,0.486,0.0371389304517373,"Gnas","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
1.49571043139129e-06,-0.284077182088323,0.526,0.366,0.0374630591750576,"Rab6b","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
1.54444954285343e-06,-0.435335892397352,0.422,0.315,0.0386838276998499,"Arpc2","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
1.55659458062611e-06,0.60206148727114,0.449,0.196,0.0389880244609423,"Rap1gap2","ExN_CA1","24hrvs1hr_SAL","Up","Sig"
1.55662189784911e-06,-0.334802949754417,0.538,0.401,0.0389887086754268,"Cul3","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
1.63984926921546e-06,-0.483363921425465,0.331,0.238,0.0410733046460396,"Supt6","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
1.8990081226945e-06,-0.335066348571273,0.722,0.611,0.0475644564491292,"Grm1","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
1.94470094803313e-06,-0.257106303144838,0.955,0.89,0.0487089246453857,"Cacnb2","ExN_CA1","24hrvs1hr_SAL","Down","Sig"
3.71889012476344e-51,-0.621947156816071,0.946,0.933,9.31470409549499e-47,"AY036118","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
3.86996080763107e-43,0.329102723753764,0.995,0.971,9.69309083487353e-39,"Atp2b1","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
2.73552166492287e-36,-0.36464233121747,0.999,0.998,6.8516611141323e-32,"Gm42418","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
2.41118853032663e-33,-0.339179550488766,0.994,0.986,6.03930391190911e-29,"Snhg11","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
7.49213389977149e-30,0.268332793384058,0.417,0.429,1.87655477787576e-25,"Lrrtm4","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
4.24208789136208e-24,0.290870866884399,0.994,0.987,1.06251575414946e-19,"Kcnd2","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
7.46285112674085e-24,-0.49151646095385,0.28,0.297,1.86922032171478e-19,"Lrrtm3","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
1.68082291578086e-23,0.358375473571543,0.974,0.938,4.20995715715631e-19,"Galntl6","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
2.13341853158371e-23,-0.408497061403596,0.459,0.502,5.34357339605771e-19,"Kirrel3","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
2.36547046406798e-23,0.263295299305385,0.974,0.931,5.92479387135108e-19,"Gm20754","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
7.7640818053737e-22,-0.764680902135774,0.493,0.479,1.94466956979195e-17,"Nme7","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
2.60653313691312e-21,0.24251427374496,0.833,0.715,6.5285835480263e-17,"Nell1","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
5.16580236685064e-21,-0.558313651800049,0.552,0.514,1.29387851882508e-16,"Cmss1","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
5.94263656453713e-20,-0.788253680851916,0.767,0.742,1.48845218031962e-15,"Actb","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
6.29622794564771e-20,0.291203785873666,0.819,0.744,1.57701621354638e-15,"Gm49678","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
2.37446541746683e-19,0.419198748437337,0.847,0.718,5.94732353112917e-15,"Robo2","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
2.68074726513686e-19,-0.504722172379435,0.786,0.779,6.71446767498828e-15,"Negr1","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
3.44813428268398e-19,0.283047473980057,0.981,0.937,8.63654193783858e-15,"Hs6st3","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
7.17398181526551e-19,0.558506605298913,0.796,0.549,1.79686722526955e-14,"Mlip","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
1.50231867760876e-18,0.277534823136333,0.842,0.739,3.76285759180667e-14,"Egfem1","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
3.37390240800202e-18,0.440066270717764,0.975,0.931,8.45061336132266e-14,"Epha6","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
4.58278138839644e-18,0.24541100595687,0.998,0.985,1.14784925435166e-13,"Akt3","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
3.92172081768738e-17,-0.623169490817985,0.518,0.505,9.82273413206159e-13,"Lars2","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
5.62149602107594e-17,-0.549491714088292,0.466,0.553,1.40801610839889e-12,"Nnat","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
5.68644104195715e-17,0.472319530743459,0.974,0.918,1.42428288777901e-12,"Cadm2","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
8.14019170662592e-17,-0.225904347610869,0.465,0.478,2.03887381675859e-12,"Trpm3","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
4.77131857802804e-16,-0.281910928278108,0.633,0.625,1.19507216423868e-11,"Ntng1","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
8.81641557198839e-16,-0.50069654336795,0.398,0.367,2.20824760831593e-11,"A830018L16Rik","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
1.08693224565617e-15,0.875543840475364,0.571,0.308,2.72243919569502e-11,"Wipf3","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
1.22541986140388e-15,-0.711822650776684,0.563,0.546,3.06930912685829e-11,"Las1l","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
2.17047336591047e-15,-0.263660463887891,0.67,0.641,5.43638463959595e-11,"Sox5","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
3.0927103094849e-15,-0.623035411979893,0.795,0.758,7.74631151216684e-11,"Snrnp70","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
1.56365881005384e-14,-0.537173535694139,0.33,0.334,3.91649622154187e-10,"Shisa9","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
1.60123761155733e-14,-1.00211803469949,0.322,0.356,4.01061984566764e-10,"Prrt1","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
2.47469287515759e-14,-0.790897437915264,0.407,0.404,6.1983632444072e-10,"Tuba1b","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
4.46269268947798e-14,-0.366146334261643,0.784,0.697,1.11777063793355e-09,"Pigk","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
4.87616729308753e-14,-0.844436775156984,0.496,0.509,1.22133362189963e-09,"Cpt1c","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
6.74089658368094e-14,-0.311131577030052,0.768,0.676,1.68839236731456e-09,"Sh3gl2","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
8.14935969892464e-14,-0.501268971343993,0.414,0.389,2.04117012378965e-09,"Ptprz1","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
1.20945023346092e-13,-0.32738280995583,0.819,0.79,3.02930999974958e-09,"Cacna1c","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
1.52080282475994e-13,-0.258635237781626,0.7,0.604,3.80915483517622e-09,"Cntn3","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
6.4497128913453e-13,0.427243019529722,0.441,0.244,1.61545958789526e-08,"Matn2","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
6.85254277605535e-13,0.6229189358122,0.558,0.34,1.71635638911858e-08,"Vcl","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
1.26916949915266e-12,-0.224055013897595,0.548,0.514,3.17888884452766e-08,"Sgcd","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
1.46145999200617e-12,-1.1028484168473,0.283,0.325,3.66051884197784e-08,"Rps29","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
1.80463938891575e-12,-0.803275095943238,0.565,0.578,4.52008027741729e-08,"Dalrd3","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
2.12564914786395e-12,-0.754892602730425,0.273,0.261,5.32411342065483e-08,"Hexb","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
2.3873375996317e-12,-0.372450949258736,0.615,0.575,5.97956448579751e-08,"Gria4","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
2.49196635662018e-12,-0.202362427810923,0.919,0.875,6.24162813342657e-08,"Camk1d","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
2.81608977621713e-12,0.497580578826784,0.962,0.887,7.05346006249103e-08,"Ppm1e","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
2.88421283130678e-12,0.426707454223899,0.819,0.652,7.2240878785741e-08,"Epha7","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
4.62940946325104e-12,-0.571565664494112,0.678,0.614,1.15952818826049e-07,"Nisch","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
4.80712917780278e-12,-0.292987095960229,0.641,0.583,1.20404164516426e-07,"Tnr","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
5.89428727993955e-12,-0.33477698757116,0.973,0.953,1.47634213500646e-07,"Cadm1","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
6.54423844782163e-12,-0.200628509518153,0.544,0.419,1.63913540402588e-07,"Kcnq1ot1","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
6.96374190669445e-12,0.207295890717421,0.988,0.936,1.74420843536976e-07,"Ryr3","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
8.22926466753642e-12,-0.346692763833613,0.814,0.722,2.06118392127785e-07,"Celf4","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
1.06332188289868e-11,-0.212737078911613,0.888,0.803,2.66330232009632e-07,"Ube3a","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
1.26297308385019e-11,0.227339697850424,0.79,0.591,3.16336868311956e-07,"Epha4","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
1.41590295760278e-11,-0.302013903068755,0.699,0.603,3.54641213790768e-07,"Ktn1","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
1.6632208461235e-11,0.418681612441875,0.682,0.445,4.16586925328554e-07,"Sptbn2","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
1.97022385574077e-11,0.320100811675156,0.914,0.848,4.9348196914739e-07,"Kctd16","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
2.10595036601815e-11,0.415517127312614,0.944,0.814,5.27477388176566e-07,"Epha5","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
2.15099238057953e-11,-1.0777051185552,0.267,0.311,5.38759061563756e-07,"Rpl38","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
2.35074284902446e-11,-0.468947678402839,0.695,0.682,5.88790561395156e-07,"Pcdh7","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
2.39643704689291e-11,-0.977557200358597,0.279,0.346,6.00235587135268e-07,"Unc5d","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
2.57779377668069e-11,0.224483358860861,0.459,0.357,6.45660007245213e-07,"Chsy3","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
2.65744928090046e-11,-0.214239849134271,0.824,0.707,6.65611321387137e-07,"Adam22","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
3.11479538077161e-11,-0.389245061370668,0.785,0.744,7.80162799021866e-07,"Dync1i2","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
3.73519450464771e-11,-0.43712931698285,0.477,0.419,9.35554167579111e-07,"Acvr2a","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
4.72104548911968e-11,-0.354189389659333,0.749,0.674,1.18248026365981e-06,"Ssbp2","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
5.2807113983661e-11,-0.512726504603374,0.712,0.666,1.32265978394876e-06,"Pabpn1","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
6.03248141063558e-11,-1.07313716116107,0.234,0.284,1.51095561892189e-06,"Leng9","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
7.75023130651923e-11,-0.260205230364013,0.476,0.405,1.94120043534387e-06,"Adk","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
7.99119813672886e-11,-0.372183758168783,0.364,0.317,2.00155539730648e-06,"Kcnd3","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
8.03677370123747e-11,0.436969376602071,0.767,0.614,2.01297070894895e-06,"Chrm3","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
8.63430498781151e-11,0.32293918726166,0.772,0.623,2.16263437029715e-06,"Cdh10","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
1.5430223156423e-10,-0.2443916380722,0.709,0.64,3.86480799398927e-06,"Sorbs1","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
1.84494829326514e-10,0.71567393989869,0.934,0.836,4.62104199014119e-06,"Kcnh7","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
3.39513155432764e-10,-0.351436855416615,0.527,0.484,8.50378600412443e-06,"Hs3st4","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
3.57452433282869e-10,-0.467215866412718,0.391,0.305,8.95311109643603e-06,"Acin1","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
5.36306375103755e-10,-0.68232656116571,0.482,0.479,1.34328657772238e-05,"Ubb","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
1.12110251162624e-09,-0.272636958001485,0.529,0.431,2.80802546087026e-05,"Gm20642","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
1.16551768316351e-09,-0.564523001850479,0.277,0.23,2.91927214101964e-05,"Nol4l","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
1.20836747585603e-09,0.525393218936148,0.444,0.254,3.0265980167766e-05,"Hunk","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
1.37563029102287e-09,-0.293757653525821,0.682,0.577,3.44554118992498e-05,"Gprasp1","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
1.56462339127103e-09,0.348249218509883,0.889,0.723,3.91891220811654e-05,"Trim2","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
1.72181932275088e-09,-0.363519299794583,0.421,0.319,4.31264085769414e-05,"Stag2","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
1.86566169246037e-09,0.938219582670141,0.528,0.263,4.6729228411055e-05,"Fhit","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
2.95754367003629e-09,-0.355465841191078,0.831,0.775,7.40775963033989e-05,"Mir100hg","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
3.26687323790949e-09,-0.207582231453467,0.534,0.398,8.18253739899191e-05,"Gm26917","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
3.56094845122546e-09,0.343298613084619,0.785,0.588,8.91910758578441e-05,"Pam","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
3.99787946154889e-09,-0.300894836227052,0.317,0.313,0.000100134886873415,"Fstl5","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
4.48008916838906e-09,-0.236733847860375,0.53,0.414,0.000112212793400641,"Pou2f1","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
4.66524373315887e-09,-0.490807257494649,0.543,0.5,0.00011685035978443,"Nrxn2","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
