gene,GO,GO_ont,GO_q,DEG_adjp,GO_fc,DEG_log2FC,ID,GO_p,GO_r,GO_ct,GO_cp,DEG_p,DEG_pct1,DEG_pct2,DEG_reg,DEG_sig,DEG_FDR,DEG_edit
Dnm2,synaptic vesicle cycle,BP,9.18438315260929e-13,1.7770341025160399e-13,4.31248690551016,0.683075683932038,GO:0099504,7.055388675185039e-16,0.0542635658914729,ExN_CA1,24hrvs1hr_PTZ,7.09479818946797e-18,0.429,0.363,Up,Sig,12.75030423770262,Dnm2
Cacna1a,synaptic vesicle cycle,BP,9.18438315260929e-13,2.71397383992979e-12,4.31248690551016,0.364407031589406,GO:0099504,7.055388675185039e-16,0.0542635658914729,ExN_CA1,24hrvs1hr_PTZ,1.08355245735209e-16,0.827,0.817,Up,Sig,11.566394342832838,Cacna1a
Actg1,synaptic vesicle cycle,BP,9.18438315260929e-13,8.00957349967501e-11,4.31248690551016,-0.461827927420161,GO:0099504,7.055388675185039e-16,0.0542635658914729,ExN_CA1,24hrvs1hr_PTZ,3.1978175029644304e-15,0.546,0.693,Down,Sig,10.09639060896809,Actg1
Slc17a7,synaptic vesicle cycle,BP,9.18438315260929e-13,1.4901510598345801e-10,4.31248690551016,0.498003515682046,GO:0099504,7.055388675185039e-16,0.0542635658914729,ExN_CA1,24hrvs1hr_PTZ,5.9494193309960604e-15,0.681,0.626,Up,Sig,9.826769703985544,Slc17a7
Rab3a,synaptic vesicle cycle,BP,9.18438315260929e-13,2.30205993273174e-10,4.31248690551016,-0.572194069399957,GO:0099504,7.055388675185039e-16,0.0542635658914729,ExN_CA1,24hrvs1hr_PTZ,9.1909607247644e-15,0.156,0.304,Down,Sig,9.637883373966062,Rab3a
Snca,synaptic vesicle cycle,BP,9.18438315260929e-13,1.11511033290436e-9,4.31248690551016,0.309040492588599,GO:0099504,7.055388675185039e-16,0.0542635658914729,ExN_CA1,24hrvs1hr_PTZ,4.45207143731527e-14,0.842,0.82,Up,Sig,8.952682159879569,Snca
Ppfia2,synaptic vesicle cycle,BP,9.18438315260929e-13,1.50018483879497e-9,4.31248690551016,-0.256847252145752,GO:0099504,7.055388675185039e-16,0.0542635658914729,ExN_CA1,24hrvs1hr_PTZ,5.989479134407191e-14,0.981,0.997,Down,Sig,8.82385522792888,Ppfia2
Unc13b,synaptic vesicle cycle,BP,9.18438315260929e-13,1.5931450475169501e-9,4.31248690551016,0.367852672477136,GO:0099504,7.055388675185039e-16,0.0542635658914729,ExN_CA1,24hrvs1hr_PTZ,6.36062222029363e-14,0.744,0.718,Up,Sig,8.797744682159614,Unc13b
Syt4,synaptic vesicle cycle,BP,9.18438315260929e-13,2.5796239166022e-9,4.31248690551016,-0.700075992121627,GO:0099504,7.055388675185039e-16,0.0542635658914729,ExN_CA1,24hrvs1hr_PTZ,1.02991332958127e-13,0.361,0.526,Down,Sig,8.588443605218876,Syt4
Atp2a2,synaptic vesicle cycle,BP,9.18438315260929e-13,2.6180032278618903e-9,4.31248690551016,-0.4601419078457,GO:0099504,7.055388675185039e-16,0.0542635658914729,ExN_CA1,24hrvs1hr_PTZ,1.0452362470004e-13,0.649,0.796,Down,Sig,8.582029822322413,Atp2a2
Dtnbp1,synaptic vesicle cycle,BP,9.18438315260929e-13,1.85588920166587e-8,4.31248690551016,0.563792257385414,GO:0099504,7.055388675185039e-16,0.0542635658914729,ExN_CA1,24hrvs1hr_PTZ,7.409626708451579e-13,0.459,0.394,Up,Sig,7.731447955133033,Dtnbp1
Btbd9,synaptic vesicle cycle,BP,9.18438315260929e-13,2.18307215910355e-8,4.31248690551016,-0.513504321382569,GO:0099504,7.055388675185039e-16,0.0542635658914729,ExN_CA1,24hrvs1hr_PTZ,8.71590273926436e-13,0.731,0.835,Down,Sig,7.66093190891635,Btbd9
Cacna1b,synaptic vesicle cycle,BP,9.18438315260929e-13,2.70415371128659e-8,4.31248690551016,0.24584194690016,GO:0099504,7.055388675185039e-16,0.0542635658914729,ExN_CA1,24hrvs1hr_PTZ,1.0796317767743e-12,0.848,0.877,Up,Sig,7.567968625575726,Cacna1b
Actb,synaptic vesicle cycle,BP,9.18438315260929e-13,3.48879861592151e-8,4.31248690551016,-0.322271915339667,GO:0099504,7.055388675185039e-16,0.0542635658914729,ExN_CA1,24hrvs1hr_PTZ,1.39290079287799e-12,0.629,0.767,Down,Sig,7.457324098628189,Actb
Rock1,synaptic vesicle cycle,BP,9.18438315260929e-13,4.75468263202754e-8,4.31248690551016,0.328947887828248,GO:0099504,7.055388675185039e-16,0.0542635658914729,ExN_CA1,24hrvs1hr_PTZ,1.8983042408382398e-12,0.68,0.671,Up,Sig,7.32287846626791,Rock1
Dvl1,synaptic vesicle cycle,BP,9.18438315260929e-13,6.11120848194663e-8,4.31248690551016,0.687899996342434,GO:0099504,7.055388675185039e-16,0.0542635658914729,ExN_CA1,24hrvs1hr_PTZ,2.43989638757002e-12,0.466,0.405,Up,Sig,7.213872900208407,Dvl1
Ap2b1,synaptic vesicle cycle,BP,9.18438315260929e-13,1.61455993303614e-7,4.31248690551016,-0.566044962153216,GO:0099504,7.055388675185039e-16,0.0542635658914729,ExN_CA1,24hrvs1hr_PTZ,6.4461210246182596e-12,0.524,0.659,Down,Sig,6.791945829182726,Ap2b1
Pacsin1,synaptic vesicle cycle,BP,9.18438315260929e-13,7.31209000125918e-7,4.31248690551016,0.340920476778793,GO:0099504,7.055388675185039e-16,0.0542635658914729,ExN_CA1,24hrvs1hr_PTZ,2.91934762696498e-11,0.501,0.491,Up,Sig,6.135958471703974,Pacsin1
Ppp3r1,synaptic vesicle cycle,BP,9.18438315260929e-13,4.02091848649916e-6,4.31248690551016,-0.8916100715739,GO:0099504,7.055388675185039e-16,0.0542635658914729,ExN_CA1,24hrvs1hr_PTZ,1.6053493378445201e-10,0.193,0.324,Down,Sig,5.395674730981257,Ppp3r1
Prepl,synaptic vesicle cycle,BP,9.18438315260929e-13,1.13643771490021e-5,4.31248690551016,-0.585832889344084,GO:0099504,7.055388675185039e-16,0.0542635658914729,ExN_CA1,24hrvs1hr_PTZ,4.53722088433827e-10,0.43,0.584,Down,Sig,4.9444543618012196,Prepl
Trim9,synaptic vesicle cycle,BP,9.18438315260929e-13,1.28343041531179e-5,4.31248690551016,-0.535742006454547,GO:0099504,7.055388675185039e-16,0.0542635658914729,ExN_CA1,24hrvs1hr_PTZ,5.12408837510195e-10,0.57,0.658,Down,Sig,4.8916276728167185,Trim9
Rapgef4,synaptic vesicle cycle,BP,9.18438315260929e-13,2.2814005325483e-5,4.31248690551016,0.238833998588526,GO:0099504,7.055388675185039e-16,0.0542635658914729,ExN_CA1,24hrvs1hr_PTZ,9.10847819119374e-10,0.759,0.775,Up,Sig,4.641798461411195,Rapgef4
Atp6v1a,synaptic vesicle cycle,BP,9.18438315260929e-13,3.5595120208556e-4,4.31248690551016,-0.479572865947878,GO:0099504,7.055388675185039e-16,0.0542635658914729,ExN_CA1,24hrvs1hr_PTZ,1.42113307815534e-8,0.371,0.521,Down,Sig,3.4486095360652467,Atp6v1a
Ppp3cc,synaptic vesicle cycle,BP,9.18438315260929e-13,9.9654481411905e-4,4.31248690551016,0.547619523369112,GO:0099504,7.055388675185039e-16,0.0542635658914729,ExN_CA1,24hrvs1hr_PTZ,3.97869930178886e-8,0.264,0.224,Up,Sig,3.001503166519943,Ppp3cc
Unc13a,synaptic vesicle cycle,BP,9.18438315260929e-13,0.00208454188913506,4.31248690551016,0.319779927804281,GO:0099504,7.055388675185039e-16,0.0542635658914729,ExN_CA1,24hrvs1hr_PTZ,8.32252121665292e-8,0.561,0.559,Up,Sig,2.680989373247005,Unc13a
Vamp2,synaptic vesicle cycle,BP,9.18438315260929e-13,0.00331173512749437,4.31248690551016,-0.671227275475382,GO:0099504,7.055388675185039e-16,0.0542635658914729,ExN_CA1,24hrvs1hr_PTZ,1.32220829939489e-7,0.196,0.311,Down,Sig,2.4799444053616853,Vamp2
Syndig1,synaptic vesicle cycle,BP,9.18438315260929e-13,0.00384493763999603,4.31248690551016,0.292249833425273,GO:0099504,7.055388675185039e-16,0.0542635658914729,ExN_CA1,24hrvs1hr_PTZ,1.53508908851201e-7,0.525,0.481,Up,Sig,2.415110699510206,Syndig1
Atp6v1e1,synaptic vesicle cycle,BP,9.18438315260929e-13,0.00476168888537572,4.31248690551016,-0.498674338804083,GO:0099504,7.055388675185039e-16,0.0542635658914729,ExN_CA1,24hrvs1hr_PTZ,1.90110148336157e-7,0.167,0.268,Down,Sig,2.3222389835171295,Atp6v1e1
Snap25,synaptic vesicle cycle,BP,9.18438315260929e-13,0.00537456496656852,4.31248690551016,-0.418420506943659,GO:0099504,7.055388675185039e-16,0.0542635658914729,ExN_CA1,24hrvs1hr_PTZ,2.14579189785943e-7,0.696,0.825,Down,Sig,2.2696566830895506,Snap25
Bin1,synaptic vesicle cycle,BP,9.18438315260929e-13,0.00672082507825074,4.31248690551016,0.210504883482951,GO:0099504,7.055388675185039e-16,0.0542635658914729,ExN_CA1,24hrvs1hr_PTZ,2.68328545464556e-7,0.331,0.363,Up,Sig,2.1725774077593245,Bin1
Cltc,synaptic vesicle cycle,BP,9.18438315260929e-13,0.00758696195045768,4.31248690551016,-0.396403283211403,GO:0099504,7.055388675185039e-16,0.0542635658914729,ExN_CA1,24hrvs1hr_PTZ,3.02909009081235e-7,0.537,0.681,Down,Sig,2.1199320939704265,Cltc
Grik5,synaptic vesicle cycle,BP,9.18438315260929e-13,0.00822882596484513,4.31248690551016,0.287912645669578,GO:0099504,7.055388675185039e-16,0.0542635658914729,ExN_CA1,24hrvs1hr_PTZ,3.28535392056738e-7,0.533,0.524,Up,Sig,2.0846621226687203,Grik5
Rap1a,synaptic vesicle cycle,BP,9.18438315260929e-13,0.00937573657843008,4.31248690551016,-0.497795195121294,GO:0099504,7.055388675185039e-16,0.0542635658914729,ExN_CA1,24hrvs1hr_PTZ,3.74325730763368e-7,0.248,0.372,Down,Sig,2.027994603132869,Rap1a
Itsn2,synaptic vesicle cycle,BP,9.18438315260929e-13,0.0202266035726072,4.31248690551016,0.201127140472624,GO:0099504,7.055388675185039e-16,0.0542635658914729,ExN_CA1,24hrvs1hr_PTZ,8.07545956506059e-7,0.586,0.618,Up,Sig,1.6940770373237206,Itsn2
Camk2a,synaptic vesicle cycle,BP,9.18438315260929e-13,0.0372857334731825,4.31248690551016,0.203467497982552,GO:0099504,7.055388675185039e-16,0.0542635658914729,ExN_CA1,24hrvs1hr_PTZ,1.48863071318651e-6,0.806,0.791,Up,Sig,1.4284573091853017,Camk2a
Tanc1,regulation of synapse structure or activity,BP,2.75082642405024e-12,4.48613327430799e-39,3.65011146577494,-2.40991176503745,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,1.7910860679155197e-43,0.109,0.339,Down,Sig,38.34812782851569,Tanc1
Magi2,regulation of synapse structure or activity,BP,2.75082642405024e-12,2.4430603652694097e-36,3.65011146577494,-0.478471799564663,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,9.75390412132952e-41,0.994,1,Down,Sig,35.612065801966594,Magi2
Nrg1,regulation of synapse structure or activity,BP,2.75082642405024e-12,3.22025084336538e-36,3.65011146577494,0.40505147743595,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,1.28568325283083e-40,0.982,0.875,Up,Sig,35.4921102973581,Nrg1
Gpm6a,regulation of synapse structure or activity,BP,2.75082642405024e-12,5.1754248015128395e-35,3.65011146577494,-0.429864009017258,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,2.06628530423318e-39,0.956,0.994,Down,Sig,34.28605399729496,Gpm6a
Hspa8,regulation of synapse structure or activity,BP,2.75082642405024e-12,1.87461193908689e-29,3.65011146577494,-0.632358320592504,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,7.484377127348149e-34,0.56,0.773,Down,Sig,28.727088621352724,Hspa8
Lrfn5,regulation of synapse structure or activity,BP,2.75082642405024e-12,5.87303107272958e-22,3.65011146577494,-0.326724655035083,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,2.3448041972010999e-26,0.99,0.999,Down,Sig,21.23113770140814,Lrfn5
Tuba1a,regulation of synapse structure or activity,BP,2.75082642405024e-12,9.10211718512976e-18,3.65011146577494,-0.419564793882281,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,3.63401492599104e-22,0.855,0.895,Down,Sig,17.040857577473044,Tuba1a
Ephb2,regulation of synapse structure or activity,BP,2.75082642405024e-12,2.1560155730197198e-16,3.65011146577494,0.750436037194983,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,8.607879478658999e-21,0.436,0.335,Up,Sig,15.666348106540909,Ephb2
Pgrmc1,regulation of synapse structure or activity,BP,2.75082642405024e-12,5.78612853203696e-16,3.65011146577494,-0.833928254972115,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,2.3101084090058498e-20,0.191,0.377,Down,Sig,15.237611923239989,Pgrmc1
Cfl1,regulation of synapse structure or activity,BP,2.75082642405024e-12,9.01024227174925e-14,3.65011146577494,-0.77560459024202,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,3.59733392092835e-18,0.251,0.437,Down,Sig,13.045263531343995,Cfl1
Shank2,regulation of synapse structure or activity,BP,2.75082642405024e-12,7.49624657467807e-13,3.65011146577494,0.404525732125162,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,2.99287203045397e-17,0.675,0.645,Up,Sig,12.125156136599887,Shank2
Frmpd4,regulation of synapse structure or activity,BP,2.75082642405024e-12,9.48112562910666e-13,3.65011146577494,-0.513952075432449,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,3.78533382405344e-17,0.854,0.864,Down,Sig,12.023140098791748,Frmpd4
Slc17a7,regulation of synapse structure or activity,BP,2.75082642405024e-12,1.4901510598345801e-10,3.65011146577494,0.498003515682046,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,5.9494193309960604e-15,0.681,0.626,Up,Sig,9.826769703985544,Slc17a7
Mdga2,regulation of synapse structure or activity,BP,2.75082642405024e-12,2.73683456928155e-10,3.65011146577494,-0.300837245032694,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,1.09267959008326e-14,0.977,0.991,Down,Sig,9.562751453163317,Mdga2
Homer1,regulation of synapse structure or activity,BP,2.75082642405024e-12,4.55773168116499e-10,3.65011146577494,-0.770506839088531,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,1.8196716896893802e-14,0.702,0.803,Down,Sig,9.341251245811957,Homer1
Flrt2,regulation of synapse structure or activity,BP,2.75082642405024e-12,6.80112020092149e-10,3.65011146577494,0.490348361920779,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,2.71534323508663e-14,0.643,0.59,Up,Sig,9.167419549497945,Flrt2
Snca,regulation of synapse structure or activity,BP,2.75082642405024e-12,1.11511033290436e-9,3.65011146577494,0.309040492588599,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,4.45207143731527e-14,0.842,0.82,Up,Sig,8.952682159879569,Snca
Ppfia2,regulation of synapse structure or activity,BP,2.75082642405024e-12,1.50018483879497e-9,3.65011146577494,-0.256847252145752,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,5.989479134407191e-14,0.981,0.997,Down,Sig,8.82385522792888,Ppfia2
Dtnbp1,regulation of synapse structure or activity,BP,2.75082642405024e-12,1.85588920166587e-8,3.65011146577494,0.563792257385414,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,7.409626708451579e-13,0.459,0.394,Up,Sig,7.731447955133033,Dtnbp1
Rock1,regulation of synapse structure or activity,BP,2.75082642405024e-12,4.75468263202754e-8,3.65011146577494,0.328947887828248,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,1.8983042408382398e-12,0.68,0.671,Up,Sig,7.32287846626791,Rock1
Dvl1,regulation of synapse structure or activity,BP,2.75082642405024e-12,6.11120848194663e-8,3.65011146577494,0.687899996342434,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,2.43989638757002e-12,0.466,0.405,Up,Sig,7.213872900208407,Dvl1
Mark2,regulation of synapse structure or activity,BP,2.75082642405024e-12,3.20777089372169e-7,3.65011146577494,0.388395511240829,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,1.28070064028494e-11,0.607,0.573,Up,Sig,6.4937966575778985,Mark2
Prnp,regulation of synapse structure or activity,BP,2.75082642405024e-12,3.25702354301284e-7,3.65011146577494,-0.407079394544765,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,1.3003647315099e-11,0.46,0.628,Down,Sig,6.487179102177033,Prnp
Nefl,regulation of synapse structure or activity,BP,2.75082642405024e-12,2.80705847030124e-6,3.65011146577494,-0.567228683774799,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,1.1207164412110201e-10,0.144,0.265,Down,Sig,5.551748541029717,Nefl
Chd4,regulation of synapse structure or activity,BP,2.75082642405024e-12,4.31442980554948e-6,3.65011146577494,-0.494712349621406,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,1.72253355912863e-10,0.423,0.586,Down,Sig,5.36507659245544,Chd4
Farp1,regulation of synapse structure or activity,BP,2.75082642405024e-12,1.9825513195192e-5,3.65011146577494,0.323545462816552,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,7.91532446807682e-10,0.655,0.591,Up,Sig,4.702775561894074,Farp1
Rapgef4,regulation of synapse structure or activity,BP,2.75082642405024e-12,2.2814005325483e-5,3.65011146577494,0.238833998588526,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,9.10847819119374e-10,0.759,0.775,Up,Sig,4.641798461411195,Rapgef4
Lrfn2,regulation of synapse structure or activity,BP,2.75082642405024e-12,5.07857405137465e-5,3.65011146577494,0.300875728610297,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,2.02761769927522e-9,0.594,0.568,Up,Sig,4.294258210659281,Lrfn2
Hnrnpk,regulation of synapse structure or activity,BP,2.75082642405024e-12,8.55481602240687e-5,3.65011146577494,-0.380824039897673,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,3.41550525907569e-9,0.464,0.612,Down,Sig,4.067789325843821,Hnrnpk
Rbmx,regulation of synapse structure or activity,BP,2.75082642405024e-12,9.54303191394787e-5,3.65011146577494,0.550029982731222,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,3.8100498718201304e-9,0.307,0.262,Up,Sig,4.020313623796543,Rbmx
Syngap1,regulation of synapse structure or activity,BP,2.75082642405024e-12,2.6043538700275e-4,3.65011146577494,0.543472110756351,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,1.03978674892305e-8,0.316,0.261,Up,Sig,3.5843000057571537,Syngap1
Il1rapl2,regulation of synapse structure or activity,BP,2.75082642405024e-12,3.3837324013135e-4,3.65011146577494,0.537202664242149,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,1.35095316856851e-8,0.536,0.435,Up,Sig,3.4706039899675947,Il1rapl2
Ywhaz,regulation of synapse structure or activity,BP,2.75082642405024e-12,8.5232315096403e-4,3.65011146577494,-0.402149361919059,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,3.40289516095353e-8,0.615,0.762,Down,Sig,3.0693957150076203,Ywhaz
Dlg4,regulation of synapse structure or activity,BP,2.75082642405024e-12,9.6749144147671e-4,3.65011146577494,0.376492814455058,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,3.86270388260756e-8,0.414,0.399,Up,Sig,3.01435286810324,Dlg4
Pafah1b1,regulation of synapse structure or activity,BP,2.75082642405024e-12,0.00254728670471421,3.65011146577494,0.248190054765695,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,1.01700271677814e-7,0.759,0.772,Up,Sig,2.593922171146386,Pafah1b1
Srcin1,regulation of synapse structure or activity,BP,2.75082642405024e-12,0.00298922734281209,3.65011146577494,0.394373369261586,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,1.19344725628302e-7,0.461,0.421,Up,Sig,2.5244410538552837,Srcin1
Syndig1,regulation of synapse structure or activity,BP,2.75082642405024e-12,0.00384493763999603,3.65011146577494,0.292249833425273,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,1.53508908851201e-7,0.525,0.481,Up,Sig,2.415110699510206,Syndig1
Actr3,regulation of synapse structure or activity,BP,2.75082642405024e-12,0.00471145483236843,3.65011146577494,-0.422151590626601,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,1.88104556728088e-7,0.388,0.533,Down,Sig,2.3268449680069576,Actr3
Mapk14,regulation of synapse structure or activity,BP,2.75082642405024e-12,0.00505632805915979,3.65011146577494,0.31111217329932,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,2.01873599998395e-7,0.368,0.353,Up,Sig,2.2961647563908603,Mapk14
Ptn,regulation of synapse structure or activity,BP,2.75082642405024e-12,0.00572676527514321,3.65011146577494,-0.823578346716132,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,2.28640766364962e-7,0.174,0.281,Down,Sig,2.242090617096058,Ptn
Ube3a,regulation of synapse structure or activity,BP,2.75082642405024e-12,0.00606185010229354,3.65011146577494,0.211992491972284,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,2.42019008356032e-7,0.864,0.888,Up,Sig,2.2173948070894216,Ube3a
Elavl2,regulation of synapse structure or activity,BP,2.75082642405024e-12,0.0080705715225954,3.65011146577494,0.506760885529751,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,3.22217092769409e-7,0.401,0.339,Up,Sig,2.0930957093521902,Elavl2
Zfp804a,regulation of synapse structure or activity,BP,2.75082642405024e-12,0.0109957384537795,3.65011146577494,-0.452103745542182,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,4.39004210235936e-7,0.786,0.839,Down,Sig,1.9587755988968873,Zfp804a
Kif1a,regulation of synapse structure or activity,BP,2.75082642405024e-12,0.0147882017550393,3.65011146577494,0.237346837500262,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,5.9041808420327e-7,0.521,0.546,Up,Sig,1.8300846329905622,Kif1a
Rheb,regulation of synapse structure or activity,BP,2.75082642405024e-12,0.0175773923589522,3.65011146577494,-0.525065587965332,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,7.01776354811045e-7,0.213,0.33,Down,Sig,1.7550455529321458,Rheb
Mfn1,regulation of synapse structure or activity,BP,2.75082642405024e-12,0.0286962031871696,3.65011146577494,0.308417772580093,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,1.14569422234877e-6,0.364,0.377,Up,Sig,1.542175561243083,Mfn1
Dctn1,regulation of synapse structure or activity,BP,2.75082642405024e-12,0.0315695152809232,3.65011146577494,0.48889405288315,GO:0050803,2.8175580623695204e-15,0.0633074935400517,ExN_CA1,24hrvs1hr_PTZ,1.26041103848458e-6,0.399,0.367,Up,Sig,1.5007320862242355,Dctn1
