gene,condition,go_term_count,ID
Cacna1d,Astrocytes_24hrvs1hr_SAL,43,GO:0034765
Cacna1d,Astrocytes_24hrvs1hr_SAL,43,GO:0051899
Cacna1d,Astrocytes_24hrvs1hr_SAL,43,GO:0030073
Cacna1d,Astrocytes_24hrvs1hr_SAL,43,GO:0060047
Cacna1d,Astrocytes_24hrvs1hr_SAL,43,GO:0006813
Cacna1d,Astrocytes_24hrvs1hr_SAL,43,GO:0086010
Cacna1d,Astrocytes_24hrvs1hr_SAL,43,GO:0008016
Cacna1d,Astrocytes_24hrvs1hr_SAL,43,GO:0002790
Cacna1d,Astrocytes_24hrvs1hr_SAL,43,GO:0001508
Cacna1d,Astrocytes_24hrvs1hr_SAL,43,GO:0071805
Cacna1d,Astrocytes_24hrvs1hr_SAL,43,GO:0086065
Cacna1d,Astrocytes_24hrvs1hr_SAL,43,GO:0051924
Cacna1d,Astrocytes_24hrvs1hr_SAL,43,GO:0019932
Cacna1d,Astrocytes_24hrvs1hr_SAL,43,GO:0019722
Cacna1d,Astrocytes_24hrvs1hr_SAL,43,GO:1904427
Cacna1d,Astrocytes_24hrvs1hr_SAL,43,GO:0010959
Cacna1d,Astrocytes_24hrvs1hr_SAL,43,GO:1903522
Cacna1d,Astrocytes_24hrvs1hr_SAL,43,GO:0030072
Cacna1d,Astrocytes_24hrvs1hr_SAL,43,GO:0034764
Cacna1d,Astrocytes_24hrvs1hr_SAL,43,GO:0097553
Cacna1d,Astrocytes_24hrvs1hr_SAL,43,GO:0042886
Cacna1d,Astrocytes_24hrvs1hr_SAL,43,GO:0042391
Cacna1d,Astrocytes_24hrvs1hr_SAL,43,GO:0070588
Cacna1d,Astrocytes_24hrvs1hr_SAL,43,GO:0046879
Cacna1d,Astrocytes_24hrvs1hr_SAL,43,GO:0006816
Cacna1d,Astrocytes_24hrvs1hr_SAL,43,GO:1904064
Cacna1d,Astrocytes_24hrvs1hr_SAL,43,GO:0098703
Cacna1d,Astrocytes_24hrvs1hr_SAL,43,GO:0086012
Cacna1d,Astrocytes_24hrvs1hr_SAL,43,GO:0046883
Cacna1d,Astrocytes_24hrvs1hr_SAL,43,GO:0022898
Cacna1d,Astrocytes_24hrvs1hr_SAL,43,GO:0043270
Cacna1d,Astrocytes_24hrvs1hr_SAL,43,GO:0015833
Cacna1d,Astrocytes_24hrvs1hr_SAL,43,GO:0070509
Cacna1e,Astrocytes_24hrvs1hr_SAL,36,GO:0045055
Cacna1e,Astrocytes_24hrvs1hr_SAL,36,GO:0098703
Cacna1e,Astrocytes_24hrvs1hr_SAL,36,GO:0097553
Cacna1e,Astrocytes_24hrvs1hr_SAL,36,GO:0060047
Cacna1e,Astrocytes_24hrvs1hr_SAL,36,GO:0046879
Cacna1e,Astrocytes_24hrvs1hr_SAL,36,GO:0006816
Cacna1e,Astrocytes_24hrvs1hr_SAL,36,GO:0042886
Cacna1e,Astrocytes_24hrvs1hr_SAL,36,GO:0050890
Cacna1e,Astrocytes_24hrvs1hr_SAL,36,GO:0001505
Cacna1e,Astrocytes_24hrvs1hr_SAL,36,GO:0008306
Cacna1e,Astrocytes_24hrvs1hr_SAL,36,GO:0034765
Cacna1e,Astrocytes_24hrvs1hr_SAL,36,GO:0070588
Cacna1e,Astrocytes_24hrvs1hr_SAL,36,GO:0015833
Cacna1e,Astrocytes_24hrvs1hr_SAL,36,GO:0019226
Cacna1e,Astrocytes_24hrvs1hr_SAL,36,GO:0002790
Cacna1e,Astrocytes_24hrvs1hr_SAL,36,GO:0099643
Cacna1e,Astrocytes_24hrvs1hr_SAL,36,GO:0099504
Cacna1e,Astrocytes_24hrvs1hr_SAL,36,GO:0046883
Cacna1e,Astrocytes_24hrvs1hr_SAL,36,GO:0007611
Cacna1e,Astrocytes_24hrvs1hr_SAL,36,GO:0016079
Cacna1e,Astrocytes_24hrvs1hr_SAL,36,GO:0030073
Cacna1e,Astrocytes_24hrvs1hr_SAL,36,GO:0030072
Cacna1e,Astrocytes_24hrvs1hr_SAL,36,GO:0009914
Cacna1e,Astrocytes_24hrvs1hr_SAL,36,GO:2000300
Cacna1e,Astrocytes_24hrvs1hr_SAL,36,GO:0006836
Cacna1e,Astrocytes_24hrvs1hr_SAL,36,GO:0051588
Cacna1e,Astrocytes_24hrvs1hr_SAL,36,GO:0046928
Cacna1e,Astrocytes_24hrvs1hr_SAL,36,GO:0007269
Cacna1e,Astrocytes_24hrvs1hr_SAL,36,GO:0070509
Cacna1e,Astrocytes_24hrvs1hr_SAL,36,GO:0007626
Cacna1e,Astrocytes_24hrvs1hr_SAL,36,GO:0007600
Cacna1e,Astrocytes_24hrvs1hr_SAL,36,GO:0008016
Cacna1e,Astrocytes_24hrvs1hr_SAL,36,GO:1903522
Cacna1e,Astrocytes_24hrvs1hr_SAL,36,GO:0007612
Cacna1e,Astrocytes_24hrvs1hr_SAL,36,GO:0099003
Cacna1e,Astrocytes_24hrvs1hr_SAL,36,GO:0003015
Cacna2d1,Astrocytes_24hrvs1hr_SAL,32,GO:0043270
Cacna2d1,Astrocytes_24hrvs1hr_SAL,32,GO:0022898
Cacna2d1,Astrocytes_24hrvs1hr_SAL,32,GO:0051924
Cacna2d1,Astrocytes_24hrvs1hr_SAL,32,GO:0070588
Cacna2d1,Astrocytes_24hrvs1hr_SAL,32,GO:0051899
Cacna2d1,Astrocytes_24hrvs1hr_SAL,32,GO:0010959
Cacna2d1,Astrocytes_24hrvs1hr_SAL,32,GO:0008016
Cacna2d1,Astrocytes_24hrvs1hr_SAL,32,GO:1901021
Cacna2d1,Astrocytes_24hrvs1hr_SAL,32,GO:0086010
Cacna2d1,Astrocytes_24hrvs1hr_SAL,32,GO:0034767
Cacna2d1,Astrocytes_24hrvs1hr_SAL,32,GO:0032409
Cacna2d1,Astrocytes_24hrvs1hr_SAL,32,GO:0098900
Cacna2d1,Astrocytes_24hrvs1hr_SAL,32,GO:0034765
Cacna2d1,Astrocytes_24hrvs1hr_SAL,32,GO:0097553
Cacna2d1,Astrocytes_24hrvs1hr_SAL,32,GO:0006816
Cacna2d1,Astrocytes_24hrvs1hr_SAL,32,GO:0086065
Cacna2d1,Astrocytes_24hrvs1hr_SAL,32,GO:2001259
Cacna2d1,Astrocytes_24hrvs1hr_SAL,32,GO:0060047
Cacna2d1,Astrocytes_24hrvs1hr_SAL,32,GO:0003015
Cacna2d1,Astrocytes_24hrvs1hr_SAL,32,GO:1904064
Cacna2d1,Astrocytes_24hrvs1hr_SAL,32,GO:0034764
Cacna2d1,Astrocytes_24hrvs1hr_SAL,32,GO:0042391
Cacna2d1,Astrocytes_24hrvs1hr_SAL,32,GO:1904062
Cacna2d1,Astrocytes_24hrvs1hr_SAL,32,GO:1903169
Cacna2d1,Astrocytes_24hrvs1hr_SAL,32,GO:0032414
Cacna2d1,Astrocytes_24hrvs1hr_SAL,32,GO:0086012
Cacna2d1,Astrocytes_24hrvs1hr_SAL,32,GO:0051928
Cacna2d1,Astrocytes_24hrvs1hr_SAL,32,GO:0001508
Cacna2d1,Astrocytes_24hrvs1hr_SAL,32,GO:0032411
Cacna2d1,Astrocytes_24hrvs1hr_SAL,32,GO:1904427
Cacna2d1,Astrocytes_24hrvs1hr_SAL,32,GO:0032412
Cacna2d1,Astrocytes_24hrvs1hr_SAL,32,GO:1903522
Cacna2d3,Astrocytes_24hrvs1hr_SAL,2,GO:0006816
Cacna2d3,Astrocytes_24hrvs1hr_SAL,2,GO:0034765
Cacnb2,Astrocytes_24hrvs1hr_SAL,33,GO:1904062
Cacnb2,Astrocytes_24hrvs1hr_SAL,33,GO:0034767
Cacnb2,Astrocytes_24hrvs1hr_SAL,33,GO:0086012
Cacnb2,Astrocytes_24hrvs1hr_SAL,33,GO:0003015
Cacnb2,Astrocytes_24hrvs1hr_SAL,33,GO:1903169
Cacnb2,Astrocytes_24hrvs1hr_SAL,33,GO:0086065
Cacnb2,Astrocytes_24hrvs1hr_SAL,33,GO:0032409
Cacnb2,Astrocytes_24hrvs1hr_SAL,33,GO:1903522
Cacnb2,Astrocytes_24hrvs1hr_SAL,33,GO:2001259
Cacnb2,Astrocytes_24hrvs1hr_SAL,33,GO:0010959
Cacnb2,Astrocytes_24hrvs1hr_SAL,33,GO:0001508
Cacnb2,Astrocytes_24hrvs1hr_SAL,33,GO:0070509
Cacnb2,Astrocytes_24hrvs1hr_SAL,33,GO:0032412
Cacnb2,Astrocytes_24hrvs1hr_SAL,33,GO:0042391
Cacnb2,Astrocytes_24hrvs1hr_SAL,33,GO:0060047
Cacnb2,Astrocytes_24hrvs1hr_SAL,33,GO:0008016
Cacnb2,Astrocytes_24hrvs1hr_SAL,33,GO:0086010
Cacnb2,Astrocytes_24hrvs1hr_SAL,33,GO:0032414
Cacnb2,Astrocytes_24hrvs1hr_SAL,33,GO:0051899
Cacnb2,Astrocytes_24hrvs1hr_SAL,33,GO:1990778
Cacnb2,Astrocytes_24hrvs1hr_SAL,33,GO:1904427
Cacnb2,Astrocytes_24hrvs1hr_SAL,33,GO:1901021
Cacnb2,Astrocytes_24hrvs1hr_SAL,33,GO:0006816
Cacnb2,Astrocytes_24hrvs1hr_SAL,33,GO:0032411
Cacnb2,Astrocytes_24hrvs1hr_SAL,33,GO:1904064
Cacnb2,Astrocytes_24hrvs1hr_SAL,33,GO:0034764
Cacnb2,Astrocytes_24hrvs1hr_SAL,33,GO:0051928
Cacnb2,Astrocytes_24hrvs1hr_SAL,33,GO:0043270
Cacnb2,Astrocytes_24hrvs1hr_SAL,33,GO:0007600
Cacnb2,Astrocytes_24hrvs1hr_SAL,33,GO:0034765
Cacnb2,Astrocytes_24hrvs1hr_SAL,33,GO:0070588
Cacnb2,Astrocytes_24hrvs1hr_SAL,33,GO:0051924
Cacnb2,Astrocytes_24hrvs1hr_SAL,33,GO:0022898
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:0090659
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:0001508
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:0045055
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:1904064
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:1904062
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:0030534
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:0035249
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:0055074
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:0034764
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:1901021
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:0010959
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:0070588
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:0016079
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:0051588
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:0034767
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:0007626
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:2000300
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:2001259
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:0046928
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:0032411
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:0006816
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:0099003
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:0043270
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:0022898
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:0099643
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:0042391
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:0032412
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:0032414
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:0001505
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:0007269
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:0051924
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:0034765
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:0019226
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:0006874
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:0099504
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:1903829
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:0051928
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:0008344
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:0007600
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:0006836
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:1904427
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:0032409
Cacnb4,Astrocytes_24hrvs1hr_SAL,43,GO:1903169
Camta1,Astrocytes_24hrvs1hr_SAL,3,GO:0019722
Camta1,Astrocytes_24hrvs1hr_SAL,3,GO:0050905
Camta1,Astrocytes_24hrvs1hr_SAL,3,GO:0019932
Cdh11,Astrocytes_24hrvs1hr_SAL,6,GO:0098742
Cdh11,Astrocytes_24hrvs1hr_SAL,6,GO:0007156
Cdh11,Astrocytes_24hrvs1hr_SAL,6,GO:0007409
Cdh11,Astrocytes_24hrvs1hr_SAL,6,GO:0021954
Cdh11,Astrocytes_24hrvs1hr_SAL,6,GO:0034329
Cdh11,Astrocytes_24hrvs1hr_SAL,6,GO:0021953
Cdh12,Astrocytes_24hrvs1hr_SAL,3,GO:0034329
Cdh12,Astrocytes_24hrvs1hr_SAL,3,GO:0098742
Cdh12,Astrocytes_24hrvs1hr_SAL,3,GO:0007156
Cdh8,Astrocytes_24hrvs1hr_SAL,6,GO:0050807
Cdh8,Astrocytes_24hrvs1hr_SAL,6,GO:0098742
Cdh8,Astrocytes_24hrvs1hr_SAL,6,GO:0050803
Cdh8,Astrocytes_24hrvs1hr_SAL,6,GO:0034329
Cdh8,Astrocytes_24hrvs1hr_SAL,6,GO:0007156
Cdh8,Astrocytes_24hrvs1hr_SAL,6,GO:0035249
Cdkl5,Astrocytes_24hrvs1hr_SAL,19,GO:0050770
Cdkl5,Astrocytes_24hrvs1hr_SAL,19,GO:0001764
Cdkl5,Astrocytes_24hrvs1hr_SAL,19,GO:0048813
Cdkl5,Astrocytes_24hrvs1hr_SAL,19,GO:0051962
Cdkl5,Astrocytes_24hrvs1hr_SAL,19,GO:0031346
Cdkl5,Astrocytes_24hrvs1hr_SAL,19,GO:0050773
Cdkl5,Astrocytes_24hrvs1hr_SAL,19,GO:0048675
Cdkl5,Astrocytes_24hrvs1hr_SAL,19,GO:0061387
Cdkl5,Astrocytes_24hrvs1hr_SAL,19,GO:0050807
Cdkl5,Astrocytes_24hrvs1hr_SAL,19,GO:0050772
Cdkl5,Astrocytes_24hrvs1hr_SAL,19,GO:0016049
Cdkl5,Astrocytes_24hrvs1hr_SAL,19,GO:0099175
Cdkl5,Astrocytes_24hrvs1hr_SAL,19,GO:0048588
Cdkl5,Astrocytes_24hrvs1hr_SAL,19,GO:0016358
Cdkl5,Astrocytes_24hrvs1hr_SAL,19,GO:0099173
Cdkl5,Astrocytes_24hrvs1hr_SAL,19,GO:0007409
Cdkl5,Astrocytes_24hrvs1hr_SAL,19,GO:0060560
Cdkl5,Astrocytes_24hrvs1hr_SAL,19,GO:1990138
Cdkl5,Astrocytes_24hrvs1hr_SAL,19,GO:0050803
Celf4,Astrocytes_24hrvs1hr_SAL,5,GO:0098815
Celf4,Astrocytes_24hrvs1hr_SAL,5,GO:0031644
Celf4,Astrocytes_24hrvs1hr_SAL,5,GO:0042391
Celf4,Astrocytes_24hrvs1hr_SAL,5,GO:0099565
Celf4,Astrocytes_24hrvs1hr_SAL,5,GO:0060078
Chl1,Astrocytes_24hrvs1hr_SAL,9,GO:0008344
Chl1,Astrocytes_24hrvs1hr_SAL,9,GO:0007411
Chl1,Astrocytes_24hrvs1hr_SAL,9,GO:0050890
Chl1,Astrocytes_24hrvs1hr_SAL,9,GO:0035640
Chl1,Astrocytes_24hrvs1hr_SAL,9,GO:0001764
Chl1,Astrocytes_24hrvs1hr_SAL,9,GO:0007409
Chl1,Astrocytes_24hrvs1hr_SAL,9,GO:0007626
Chl1,Astrocytes_24hrvs1hr_SAL,9,GO:0030534
Chl1,Astrocytes_24hrvs1hr_SAL,9,GO:0097485
Chrm3,Astrocytes_24hrvs1hr_SAL,18,GO:0003015
Chrm3,Astrocytes_24hrvs1hr_SAL,18,GO:0030072
Chrm3,Astrocytes_24hrvs1hr_SAL,18,GO:0019722
Chrm3,Astrocytes_24hrvs1hr_SAL,18,GO:0046883
Chrm3,Astrocytes_24hrvs1hr_SAL,18,GO:0008016
Chrm3,Astrocytes_24hrvs1hr_SAL,18,GO:0030073
Chrm3,Astrocytes_24hrvs1hr_SAL,18,GO:0046879
Chrm3,Astrocytes_24hrvs1hr_SAL,18,GO:0032412
Chrm3,Astrocytes_24hrvs1hr_SAL,18,GO:1903522
Chrm3,Astrocytes_24hrvs1hr_SAL,18,GO:0015833
Chrm3,Astrocytes_24hrvs1hr_SAL,18,GO:0060047
Chrm3,Astrocytes_24hrvs1hr_SAL,18,GO:0019932
Chrm3,Astrocytes_24hrvs1hr_SAL,18,GO:1903829
Chrm3,Astrocytes_24hrvs1hr_SAL,18,GO:0002790
Chrm3,Astrocytes_24hrvs1hr_SAL,18,GO:0009914
Chrm3,Astrocytes_24hrvs1hr_SAL,18,GO:0022898
Chrm3,Astrocytes_24hrvs1hr_SAL,18,GO:0042886
Chrm3,Astrocytes_24hrvs1hr_SAL,18,GO:0032409
Clstn2,Astrocytes_24hrvs1hr_SAL,15,GO:0051963
Clstn2,Astrocytes_24hrvs1hr_SAL,15,GO:0007156
Clstn2,Astrocytes_24hrvs1hr_SAL,15,GO:1904862
Clstn2,Astrocytes_24hrvs1hr_SAL,15,GO:0034329
Clstn2,Astrocytes_24hrvs1hr_SAL,15,GO:0008306
Clstn2,Astrocytes_24hrvs1hr_SAL,15,GO:1901888
Clstn2,Astrocytes_24hrvs1hr_SAL,15,GO:0050890
Clstn2,Astrocytes_24hrvs1hr_SAL,15,GO:0050803
Clstn2,Astrocytes_24hrvs1hr_SAL,15,GO:0007612
Clstn2,Astrocytes_24hrvs1hr_SAL,15,GO:0098742
Clstn2,Astrocytes_24hrvs1hr_SAL,15,GO:0007416
Clstn2,Astrocytes_24hrvs1hr_SAL,15,GO:0050807
Clstn2,Astrocytes_24hrvs1hr_SAL,15,GO:0050806
Clstn2,Astrocytes_24hrvs1hr_SAL,15,GO:0051962
Clstn2,Astrocytes_24hrvs1hr_SAL,15,GO:0007611
Cnksr2,Astrocytes_24hrvs1hr_SAL,1,GO:0099173
Cntn1,Astrocytes_24hrvs1hr_SAL,9,GO:0043270
Cntn1,Astrocytes_24hrvs1hr_SAL,9,GO:0007411
Cntn1,Astrocytes_24hrvs1hr_SAL,9,GO:0010959
Cntn1,Astrocytes_24hrvs1hr_SAL,9,GO:0097485
Cntn1,Astrocytes_24hrvs1hr_SAL,9,GO:0031346
Cntn1,Astrocytes_24hrvs1hr_SAL,9,GO:0007626
Cntn1,Astrocytes_24hrvs1hr_SAL,9,GO:0002028
Cntn1,Astrocytes_24hrvs1hr_SAL,9,GO:0006814
Cntn1,Astrocytes_24hrvs1hr_SAL,9,GO:0007409
Cntn5,Astrocytes_24hrvs1hr_SAL,9,GO:0007600
Cntn5,Astrocytes_24hrvs1hr_SAL,9,GO:0008038
Cntn5,Astrocytes_24hrvs1hr_SAL,9,GO:0007416
Cntn5,Astrocytes_24hrvs1hr_SAL,9,GO:0007411
Cntn5,Astrocytes_24hrvs1hr_SAL,9,GO:0034329
Cntn5,Astrocytes_24hrvs1hr_SAL,9,GO:0007409
Cntn5,Astrocytes_24hrvs1hr_SAL,9,GO:0007156
Cntn5,Astrocytes_24hrvs1hr_SAL,9,GO:0097485
Cntn5,Astrocytes_24hrvs1hr_SAL,9,GO:0098742
Cntnap2,Astrocytes_24hrvs1hr_SAL,28,GO:0090659
Cntnap2,Astrocytes_24hrvs1hr_SAL,28,GO:0050890
Cntnap2,Astrocytes_24hrvs1hr_SAL,28,GO:0007612
Cntnap2,Astrocytes_24hrvs1hr_SAL,28,GO:0098900
Cntnap2,Astrocytes_24hrvs1hr_SAL,28,GO:0007611
Cntnap2,Astrocytes_24hrvs1hr_SAL,28,GO:0007416
Cntnap2,Astrocytes_24hrvs1hr_SAL,28,GO:0007626
Cntnap2,Astrocytes_24hrvs1hr_SAL,28,GO:0008306
Cntnap2,Astrocytes_24hrvs1hr_SAL,28,GO:0019228
Cntnap2,Astrocytes_24hrvs1hr_SAL,28,GO:0008038
Cntnap2,Astrocytes_24hrvs1hr_SAL,28,GO:1904862
Cntnap2,Astrocytes_24hrvs1hr_SAL,28,GO:0001508
Cntnap2,Astrocytes_24hrvs1hr_SAL,28,GO:0019226
Cntnap2,Astrocytes_24hrvs1hr_SAL,28,GO:0097061
Cntnap2,Astrocytes_24hrvs1hr_SAL,28,GO:0048813
Cntnap2,Astrocytes_24hrvs1hr_SAL,28,GO:0030900
Cntnap2,Astrocytes_24hrvs1hr_SAL,28,GO:0034329
Cntnap2,Astrocytes_24hrvs1hr_SAL,28,GO:0099565
Cntnap2,Astrocytes_24hrvs1hr_SAL,28,GO:0016358
Cntnap2,Astrocytes_24hrvs1hr_SAL,28,GO:0007409
Cntnap2,Astrocytes_24hrvs1hr_SAL,28,GO:0099173
Cntnap2,Astrocytes_24hrvs1hr_SAL,28,GO:0050905
Cntnap2,Astrocytes_24hrvs1hr_SAL,28,GO:0099072
Cntnap2,Astrocytes_24hrvs1hr_SAL,28,GO:0042391
Cntnap2,Astrocytes_24hrvs1hr_SAL,28,GO:0030534
Cntnap2,Astrocytes_24hrvs1hr_SAL,28,GO:1901888
Cntnap2,Astrocytes_24hrvs1hr_SAL,28,GO:0031644
Cntnap2,Astrocytes_24hrvs1hr_SAL,28,GO:0060078
Csmd3,Astrocytes_24hrvs1hr_SAL,2,GO:0016358
Csmd3,Astrocytes_24hrvs1hr_SAL,2,GO:0050773
Dlg2,Astrocytes_24hrvs1hr_SAL,11,GO:0035418
Dlg2,Astrocytes_24hrvs1hr_SAL,11,GO:1990778
Dlg2,Astrocytes_24hrvs1hr_SAL,11,GO:1902414
Dlg2,Astrocytes_24hrvs1hr_SAL,11,GO:0010970
Dlg2,Astrocytes_24hrvs1hr_SAL,11,GO:0007600
Dlg2,Astrocytes_24hrvs1hr_SAL,11,GO:0099072
Dlg2,Astrocytes_24hrvs1hr_SAL,11,GO:1903539
Dlg2,Astrocytes_24hrvs1hr_SAL,11,GO:0097120
Dlg2,Astrocytes_24hrvs1hr_SAL,11,GO:0062237
Dlg2,Astrocytes_24hrvs1hr_SAL,11,GO:0030705
Dlg2,Astrocytes_24hrvs1hr_SAL,11,GO:0099173
Dlgap2,Astrocytes_24hrvs1hr_SAL,1,GO:0031644
Dpp10,Astrocytes_24hrvs1hr_SAL,7,GO:0010959
Dpp10,Astrocytes_24hrvs1hr_SAL,7,GO:1904062
Dpp10,Astrocytes_24hrvs1hr_SAL,7,GO:1990778
Dpp10,Astrocytes_24hrvs1hr_SAL,7,GO:1903829
Dpp10,Astrocytes_24hrvs1hr_SAL,7,GO:0006813
Dpp10,Astrocytes_24hrvs1hr_SAL,7,GO:0034765
Dpp10,Astrocytes_24hrvs1hr_SAL,7,GO:0071805
Dpp6,Astrocytes_24hrvs1hr_SAL,15,GO:0034764
Dpp6,Astrocytes_24hrvs1hr_SAL,15,GO:0001508
Dpp6,Astrocytes_24hrvs1hr_SAL,15,GO:0019228
Dpp6,Astrocytes_24hrvs1hr_SAL,15,GO:0042391
Dpp6,Astrocytes_24hrvs1hr_SAL,15,GO:0010959
Dpp6,Astrocytes_24hrvs1hr_SAL,15,GO:0071805
Dpp6,Astrocytes_24hrvs1hr_SAL,15,GO:0034767
Dpp6,Astrocytes_24hrvs1hr_SAL,15,GO:1990778
Dpp6,Astrocytes_24hrvs1hr_SAL,15,GO:0034765
Dpp6,Astrocytes_24hrvs1hr_SAL,15,GO:0006813
Dpp6,Astrocytes_24hrvs1hr_SAL,15,GO:1904064
Dpp6,Astrocytes_24hrvs1hr_SAL,15,GO:0019226
Dpp6,Astrocytes_24hrvs1hr_SAL,15,GO:0043270
Dpp6,Astrocytes_24hrvs1hr_SAL,15,GO:1904062
Dpp6,Astrocytes_24hrvs1hr_SAL,15,GO:1903829
Dscam,Astrocytes_24hrvs1hr_SAL,19,GO:0048588
Dscam,Astrocytes_24hrvs1hr_SAL,19,GO:0007411
Dscam,Astrocytes_24hrvs1hr_SAL,19,GO:0016049
Dscam,Astrocytes_24hrvs1hr_SAL,19,GO:0060560
Dscam,Astrocytes_24hrvs1hr_SAL,19,GO:0097485
Dscam,Astrocytes_24hrvs1hr_SAL,19,GO:0031346
Dscam,Astrocytes_24hrvs1hr_SAL,19,GO:1990138
Dscam,Astrocytes_24hrvs1hr_SAL,19,GO:0098742
Dscam,Astrocytes_24hrvs1hr_SAL,19,GO:0048813
Dscam,Astrocytes_24hrvs1hr_SAL,19,GO:0008038
Dscam,Astrocytes_24hrvs1hr_SAL,19,GO:0050772
Dscam,Astrocytes_24hrvs1hr_SAL,19,GO:0007409
Dscam,Astrocytes_24hrvs1hr_SAL,19,GO:0050770
Dscam,Astrocytes_24hrvs1hr_SAL,19,GO:0016358
Dscam,Astrocytes_24hrvs1hr_SAL,19,GO:0007626
Dscam,Astrocytes_24hrvs1hr_SAL,19,GO:0061387
Dscam,Astrocytes_24hrvs1hr_SAL,19,GO:0048675
Dscam,Astrocytes_24hrvs1hr_SAL,19,GO:0007156
Dscam,Astrocytes_24hrvs1hr_SAL,19,GO:0051962
Dscaml1,Astrocytes_24hrvs1hr_SAL,6,GO:0097485
Dscaml1,Astrocytes_24hrvs1hr_SAL,6,GO:0007156
Dscaml1,Astrocytes_24hrvs1hr_SAL,6,GO:0007409
Dscaml1,Astrocytes_24hrvs1hr_SAL,6,GO:0098742
Dscaml1,Astrocytes_24hrvs1hr_SAL,6,GO:0008038
Dscaml1,Astrocytes_24hrvs1hr_SAL,6,GO:0007411
Dync1i1,Astrocytes_24hrvs1hr_SAL,2,GO:0010970
Dync1i1,Astrocytes_24hrvs1hr_SAL,2,GO:0030705
Dync1i2,Astrocytes_24hrvs1hr_SAL,2,GO:0010970
Dync1i2,Astrocytes_24hrvs1hr_SAL,2,GO:0030705
Epha3,Astrocytes_24hrvs1hr_SAL,11,GO:0007411
Epha3,Astrocytes_24hrvs1hr_SAL,11,GO:1990778
Epha3,Astrocytes_24hrvs1hr_SAL,11,GO:1903829
Epha3,Astrocytes_24hrvs1hr_SAL,11,GO:0034329
Epha3,Astrocytes_24hrvs1hr_SAL,11,GO:0097485
Epha3,Astrocytes_24hrvs1hr_SAL,11,GO:0031346
Epha3,Astrocytes_24hrvs1hr_SAL,11,GO:1901888
Epha3,Astrocytes_24hrvs1hr_SAL,11,GO:0098742
Epha3,Astrocytes_24hrvs1hr_SAL,11,GO:0048013
Epha3,Astrocytes_24hrvs1hr_SAL,11,GO:0008038
Epha3,Astrocytes_24hrvs1hr_SAL,11,GO:0007409
Epha5,Astrocytes_24hrvs1hr_SAL,19,GO:0042886
Epha5,Astrocytes_24hrvs1hr_SAL,19,GO:0002790
Epha5,Astrocytes_24hrvs1hr_SAL,19,GO:0097061
Epha5,Astrocytes_24hrvs1hr_SAL,19,GO:0030072
Epha5,Astrocytes_24hrvs1hr_SAL,19,GO:0048813
Epha5,Astrocytes_24hrvs1hr_SAL,19,GO:0046879
Epha5,Astrocytes_24hrvs1hr_SAL,19,GO:0030073
